year,week,stream,site,count,mean_fork_length,hours_fished,flow_cfs,run_year
2021,16,butte creek,okie dam,5164,65.1646234676007,336,125.85714285714286,2021
2021,17,butte creek,okie dam,4091,65.1554054054054,336,126,2021
2021,18,butte creek,okie dam,2057,65.25153374233129,336,117.42857142857143,2021
2021,19,butte creek,okie dam,875,65.17966903073287,336,124.14285714285714,2021
2021,20,butte creek,okie dam,164,65.30496453900709,336,157.71428571428572,2021
2021,21,butte creek,okie dam,100,70.55952380952381,336,139.14285714285714,2021
2021,22,butte creek,okie dam,19,69.11764705882354,336,118.42857142857143,2021
2021,23,butte creek,okie dam,NA,NA,NA,106.57142857142857,2021
2021,24,butte creek,okie dam,NA,NA,NA,114.48571428571428,2021
2021,25,butte creek,okie dam,NA,NA,NA,99.14285714285714,2021
2021,26,butte creek,okie dam,NA,NA,NA,102.50000000000001,2021
2021,27,butte creek,okie dam,NA,NA,NA,95.27142857142857,2021
2021,28,butte creek,okie dam,NA,NA,NA,93.24285714285715,2021
2021,29,butte creek,okie dam,NA,NA,NA,88.48571428571428,2021
2021,30,butte creek,okie dam,NA,NA,NA,90.67142857142856,2021
2021,31,butte creek,okie dam,NA,NA,NA,92.24285714285713,2021
2021,32,butte creek,okie dam,NA,NA,NA,97.17142857142858,2021
2021,33,butte creek,okie dam,NA,NA,NA,89.38571428571427,2021
2021,34,butte creek,okie dam,NA,NA,NA,84.85714285714286,2021
2021,35,butte creek,okie dam,NA,NA,NA,80.75714285714285,2021
2021,36,butte creek,okie dam,NA,NA,NA,72.12857142857143,2021
2021,37,butte creek,okie dam,NA,NA,NA,69.65714285714286,2021
2021,38,butte creek,okie dam,NA,NA,NA,76.11428571428571,2021
2021,39,butte creek,okie dam,NA,NA,NA,67.48571428571428,2021
2021,40,butte creek,okie dam,NA,NA,NA,67.9857142857143,2021
2021,41,butte creek,okie dam,NA,NA,NA,71.67142857142856,2021
2021,42,butte creek,okie dam,NA,NA,NA,94.57142857142857,2021
2021,43,butte creek,okie dam,NA,NA,NA,732.2857142857143,2021
2021,44,butte creek,okie dam,NA,NA,NA,172,2021
2021,45,butte creek,okie dam,0,NA,336,264.85714285714283,2022
2021,46,butte creek,okie dam,NA,NA,NA,190.57142857142858,2022
2021,47,butte creek,okie dam,0,NA,336,147.57142857142858,2022
2021,48,butte creek,okie dam,0,NA,336,126.85714285714286,2022
2021,49,butte creek,okie dam,0,NA,336,119.14285714285714,2022
2021,50,butte creek,okie dam,9,32.888888888888886,336,820.2142857142857,2022
2021,51,butte creek,okie dam,2,34.5,336,532.1428571428571,2022
2021,52,butte creek,okie dam,59,33.55172413793103,336,792.1428571428571,2022
2021,53,butte creek,okie dam,32,33.6,336,424,2022
2022,1,butte creek,okie dam,721,33.55244755244755,336,606.4285714285714,2022
2022,2,butte creek,okie dam,838,34.229729729729726,336,482.2857142857143,2022
2022,3,butte creek,okie dam,531,33.54945054945055,336,345.42857142857144,2022
2022,4,butte creek,okie dam,1240,33.935018050541515,336,295.7142857142857,2022
2022,5,butte creek,okie dam,1048,33.70284237726098,336,264.7142857142857,2022
2022,6,butte creek,okie dam,4055,34.00828729281768,336,273.14285714285717,2022
2022,7,butte creek,okie dam,5262,34.10655737704918,336,305.42857142857144,2022
2022,8,butte creek,okie dam,2569,34.10909090909091,336,273.42857142857144,2022
2022,9,butte creek,okie dam,404,34.62544169611307,336,245.42857142857142,2022
2022,10,butte creek,okie dam,682,36.09134615384615,336,231.28571428571428,2022
2022,11,butte creek,okie dam,390,37.485207100591715,336,262.14285714285717,2022
2022,12,butte creek,okie dam,130,39.025862068965516,336,313.7142857142857,2022
2022,13,butte creek,okie dam,95,52.8494623655914,336,318.85714285714283,2022
2022,14,butte creek,okie dam,704,58.497747747747745,336,260.85714285714283,2022
2022,15,butte creek,okie dam,1726,62.00550458715596,336,249.57142857142858,2022
2022,16,butte creek,okie dam,253,61.20661157024794,336,486.57142857142856,2022
2022,17,butte creek,okie dam,716,64.80909090909091,336,396,2022
2022,18,butte creek,okie dam,1314,66.86809269162211,336,247.28571428571428,2022
2022,19,butte creek,okie dam,1427,66.97179125528913,336,190.42857142857142,2022
2022,20,butte creek,okie dam,337,70.20183486238533,336,174.71428571428572,2022
2022,21,butte creek,okie dam,107,73.15957446808511,336,225.28571428571428,2022
2022,22,butte creek,okie dam,40,75.55263157894737,336,215,2022
2022,23,butte creek,okie dam,7,79.71428571428571,336,211.85714285714286,2022
2022,24,butte creek,okie dam,4,85.33333333333333,336,192.71428571428572,2022
2022,25,butte creek,okie dam,1,85,336,176.57142857142858,2022
2022,26,butte creek,okie dam,1,84,336,136.42857142857142,2022
2022,27,butte creek,okie dam,NA,NA,NA,123.71428571428571,2022
2022,28,butte creek,okie dam,NA,NA,NA,114.71428571428571,2022
2022,29,butte creek,okie dam,NA,NA,NA,120.57142857142857,2022
2022,30,butte creek,okie dam,NA,NA,NA,124.85714285714286,2022
2022,31,butte creek,okie dam,NA,NA,NA,117.85714285714286,2022
2022,32,butte creek,okie dam,NA,NA,NA,116.28571428571429,2022
2022,33,butte creek,okie dam,NA,NA,NA,107.14285714285714,2022
2022,34,butte creek,okie dam,NA,NA,NA,96.58571428571427,2022
2022,35,butte creek,okie dam,NA,NA,NA,90.11428571428571,2022
2022,36,butte creek,okie dam,NA,NA,NA,85.05714285714285,2022
2022,37,butte creek,okie dam,NA,NA,NA,78.74285714285713,2022
2022,38,butte creek,okie dam,NA,NA,NA,94.3,2022
2022,39,butte creek,okie dam,NA,NA,NA,71.78571428571429,2022
2022,40,butte creek,okie dam,NA,NA,NA,68.65714285714286,2022
2022,41,butte creek,okie dam,NA,NA,NA,66.78571428571429,2022
2022,42,butte creek,okie dam,NA,NA,NA,67.55714285714286,2022
2022,43,butte creek,okie dam,0,NA,336,69.28571428571428,2022
2022,44,butte creek,okie dam,0,NA,336,83.8,2022
2022,45,butte creek,okie dam,0,NA,336,126.75714285714285,2023
2022,46,butte creek,okie dam,0,NA,336,91.57142857142857,2023
2022,47,butte creek,okie dam,0,NA,336,88,2023
2022,48,butte creek,okie dam,1,NA,336,106.4857142857143,2023
2022,49,butte creek,okie dam,1,32,336,235.28571428571428,2023
2022,50,butte creek,okie dam,46,33.04545454545455,336,339.85714285714283,2023
2022,51,butte creek,okie dam,2,31.5,336,136.28571428571428,2023
2022,52,butte creek,okie dam,691,34.279863481228666,336,653.8571428571429,2023
2022,53,butte creek,okie dam,NA,NA,NA,2000,2023
2023,1,butte creek,okie dam,336,34.492753623188406,336,1113.4285714285713,2023
2023,2,butte creek,okie dam,122,35.08,336,2392.8571428571427,2023
2023,3,butte creek,okie dam,166,35.875,336,1356.7142857142858,2023
2023,4,butte creek,okie dam,563,35.321100917431195,336,559.5714285714286,2023
2023,5,butte creek,okie dam,515,35.876494023904385,336,408.14285714285717,2023
2023,6,butte creek,okie dam,1798,36.2229845626072,336,419.57142857142856,2023
2023,7,butte creek,okie dam,2293,35.96229260935143,336,325.85714285714283,2023
2023,8,butte creek,okie dam,3137,36.771285475792986,336,301,2023
2023,9,butte creek,okie dam,1439,36.7157712305026,336,459.85714285714283,2023
2023,10,butte creek,okie dam,912,36.516949152542374,336,741.5714285714286,2023
2023,11,butte creek,okie dam,NA,NA,NA,2792.8571428571427,2023
2023,12,butte creek,okie dam,9,39.44444444444444,336,1452.857142857143,2023
2023,13,butte creek,okie dam,98,41.54838709677419,336,1077.2857142857142,2023
2023,14,butte creek,okie dam,227,43.02427184466019,336,829.8571428571429,2023
2023,15,butte creek,okie dam,202,38.21195652173913,336,1027.7142857142858,2023
2023,16,butte creek,okie dam,95,44.95789473684211,336,868.1428571428571,2023
2023,17,butte creek,okie dam,70,42.8,336,1097.4285714285713,2023
2023,18,butte creek,okie dam,43,62.74418604651163,336,1009,2023
2023,19,butte creek,okie dam,139,65.89928057553956,336,809.7142857142857,2023
2023,20,butte creek,okie dam,28,68.29166666666667,336,1013.4285714285714,2023
2023,21,butte creek,okie dam,109,76.77981651376147,336,809.4285714285714,2023
2023,22,butte creek,okie dam,126,78.16935483870968,336,565.8571428571429,2023
2023,23,butte creek,okie dam,97,79.75257731958763,336,402.42857142857144,2023
2023,24,butte creek,okie dam,22,85,336,311.85714285714283,2023
2023,25,butte creek,okie dam,21,90.66666666666667,336,258,2023
2023,26,butte creek,okie dam,5,106,336,253.71428571428572,2023
2023,27,butte creek,okie dam,3,83.66666666666667,336,224.28571428571428,2023
2023,28,butte creek,okie dam,2,113,336,201.57142857142858,2023
2023,29,butte creek,okie dam,NA,NA,NA,189.57142857142858,2023
2023,30,butte creek,okie dam,NA,NA,NA,180.28571428571428,2023
2023,31,butte creek,okie dam,NA,NA,NA,167.42857142857142,2023
2023,32,butte creek,okie dam,NA,NA,NA,164.85714285714286,2023
2023,33,butte creek,okie dam,NA,NA,NA,166.85714285714286,2023
2023,34,butte creek,okie dam,NA,NA,NA,161.14285714285714,2023
2023,35,butte creek,okie dam,NA,NA,NA,145.85714285714286,2023
2023,36,butte creek,okie dam,NA,NA,NA,144.57142857142858,2023
2023,37,butte creek,okie dam,NA,NA,NA,114.71428571428571,2023
2023,38,butte creek,okie dam,NA,NA,NA,104.28571428571429,2023
2023,39,butte creek,okie dam,NA,NA,NA,120.85714285714286,2023
2023,40,butte creek,okie dam,NA,NA,NA,112.8,2023
2023,41,butte creek,okie dam,0,NA,336,105.31428571428572,2023
2023,42,butte creek,okie dam,0,NA,336,100.84285714285714,2023
2023,43,butte creek,okie dam,0,NA,336,107.28571428571429,2023
2023,44,butte creek,okie dam,0,NA,336,104.28571428571429,2023
2023,45,butte creek,okie dam,0,NA,336,135,2024
2023,46,butte creek,okie dam,0,NA,336,129.42857142857142,2024
2023,47,butte creek,okie dam,0,NA,336,168.28571428571428,2024
2023,48,butte creek,okie dam,2,33.5,336,126,2024
2023,49,butte creek,okie dam,126,35.34453781512605,336,147.28571428571428,2024
2023,50,butte creek,okie dam,25,36,336,130,2024
2023,51,butte creek,okie dam,1218,35.984177215189874,336,368,2024
2023,52,butte creek,okie dam,695,36.89300411522634,336,213.42857142857142,2024
2023,53,butte creek,okie dam,912,36.779411764705884,336,247,2024
2024,1,butte creek,okie dam,6952,36.36337625178827,336,241.42857142857142,2024
2024,2,butte creek,okie dam,116,37.241379310344826,336,284.57142857142856,2024
2024,3,butte creek,okie dam,10046,36.446666666666665,336,642.4285714285714,2024
2024,4,butte creek,okie dam,58,36.24561403508772,336,1099.4285714285713,2024
2024,5,butte creek,okie dam,57,36.05263157894737,336,765.4285714285714,2024
2024,6,butte creek,okie dam,3,43,336,933.1428571428571,2024
2024,7,butte creek,okie dam,36,36.25,336,754.5714285714286,2024
2024,8,butte creek,okie dam,7,57.142857142857146,336,1856.7142857142858,2024
2024,9,butte creek,okie dam,4,55.5,336,852.1428571428571,2024
2024,10,butte creek,okie dam,6,59,336,987.8571428571429,2024
2024,11,butte creek,okie dam,11,62.09090909090909,336,779.5714285714286,2024
2024,12,butte creek,okie dam,8,68.875,336,763.2857142857143,2024
2024,13,butte creek,okie dam,3,72.66666666666667,336,1020.7142857142857,2024
2024,14,butte creek,okie dam,15,82.2,336,744.8571428571429,2024
2024,15,butte creek,okie dam,34,81.38235294117646,336,595.8571428571429,2024
2024,16,butte creek,okie dam,8,90.625,336,668.8571428571429,2024
2024,17,butte creek,okie dam,11,93.36363636363636,336,724,2024
2024,18,butte creek,okie dam,34,99.54545454545455,336,680.7142857142857,2024
2024,19,butte creek,okie dam,7,110.33333333333333,336,676.1428571428571,2024
2024,20,butte creek,okie dam,18,107.66666666666667,336,578.4285714285714,2024
2024,21,butte creek,okie dam,4,126,336,406.57142857142856,2024
2024,22,butte creek,okie dam,17,131.5,336,326.85714285714283,2024
2024,23,butte creek,okie dam,17,139.1764705882353,336,279.14285714285717,2024
2024,24,butte creek,okie dam,3,124,336,249.42857142857142,2024
2024,25,butte creek,okie dam,NA,NA,NA,242,2024
2024,26,butte creek,okie dam,NA,NA,NA,226.28571428571428,2024
2024,27,butte creek,okie dam,NA,NA,NA,193.14285714285714,2024
2024,28,butte creek,okie dam,NA,NA,NA,184.14285714285714,2024
2024,29,butte creek,okie dam,NA,NA,NA,176.42857142857142,2024
2024,30,butte creek,okie dam,NA,NA,NA,165,2024
2024,31,butte creek,okie dam,NA,NA,NA,173.85714285714286,2024
2024,32,butte creek,okie dam,NA,NA,NA,167.28571428571428,2024
2024,33,butte creek,okie dam,NA,NA,NA,161.28571428571428,2024
2024,34,butte creek,okie dam,NA,NA,NA,162,2024
2024,35,butte creek,okie dam,NA,NA,NA,148.85714285714286,2024
2024,36,butte creek,okie dam,NA,NA,NA,138,2024
2024,37,butte creek,okie dam,NA,NA,NA,125.57142857142857,2024
2024,38,butte creek,okie dam,NA,NA,NA,127,2024
2024,39,butte creek,okie dam,NA,NA,NA,113.57142857142857,2024
2024,40,butte creek,okie dam,0,NA,336,100.75714285714285,2024
2024,41,butte creek,okie dam,0,NA,336,95.25714285714285,2024
2024,42,butte creek,okie dam,0,NA,336,98.42857142857143,2024
2024,43,butte creek,okie dam,0,NA,336,95.7,2024
2024,44,butte creek,okie dam,0,NA,336,110.54285714285713,2024
2024,45,butte creek,okie dam,0,NA,336,105.71428571428571,2025
2024,46,butte creek,okie dam,0,NA,336,134.28571428571428,2025
2024,47,butte creek,okie dam,0,NA,336,1278.5714285714287,2025
2024,48,butte creek,okie dam,0,NA,336,384.14285714285717,2025
2024,49,butte creek,okie dam,1,34,336,253.71428571428572,2025
2024,50,butte creek,okie dam,1,36,336,540.8571428571429,2025
2024,51,butte creek,okie dam,212,33.96208530805687,336,435.14285714285717,2025
2024,52,butte creek,okie dam,77,34.324675324675326,336,1417.2857142857142,2025
2024,53,butte creek,okie dam,NA,NA,NA,1600,2025
2025,1,butte creek,okie dam,161,36.05732484076433,336,905.1428571428571,2025
2025,2,butte creek,okie dam,259,35.84108527131783,336,476.57142857142856,2025
2025,3,butte creek,okie dam,251,36.349794238683124,336,379.14285714285717,2025
2025,4,butte creek,okie dam,649,36.34649122807018,336,321.7142857142857,2025
2025,5,butte creek,okie dam,69,35.95652173913044,336,2472.5714285714284,2025
2025,6,butte creek,okie dam,NA,NA,NA,2825.714285714286,2025
2025,7,butte creek,okie dam,0,NA,336,1730,2025
2025,8,butte creek,okie dam,NA,NA,NA,895.1428571428571,2025
2025,9,butte creek,okie dam,1,36,336,642.8571428571429,2025
2025,10,butte creek,okie dam,0,NA,336,570.4285714285714,2025
2025,11,butte creek,okie dam,0,NA,336,1151.2857142857142,2025
2025,12,butte creek,okie dam,0,NA,336,946.5714285714286,2025
2025,13,butte creek,okie dam,NA,NA,NA,1092,2025
2025,14,butte creek,okie dam,0,NA,336,962.7142857142857,2025
2025,15,butte creek,okie dam,0,NA,336,760.5714285714286,2025
2025,16,butte creek,okie dam,1,91,336,650.5714285714286,2025
2025,17,butte creek,okie dam,2,89,336,528,2025
2025,18,butte creek,okie dam,0,NA,168,438.7142857142857,2025
2025,19,butte creek,okie dam,0,NA,336,371,2025
2025,20,butte creek,okie dam,NA,NA,NA,362,2025
2025,21,butte creek,okie dam,0,NA,336,292.2857142857143,2025
2025,22,butte creek,okie dam,NA,NA,NA,261.57142857142856,2025
2025,23,butte creek,okie dam,NA,NA,NA,240.57142857142858,2025
2025,24,butte creek,okie dam,NA,NA,NA,229.42857142857142,2025
2025,25,butte creek,okie dam,NA,NA,NA,208.71428571428572,2025
2025,26,butte creek,okie dam,NA,NA,NA,192.71428571428572,2025
2025,27,butte creek,okie dam,NA,NA,NA,174.57142857142858,2025
2025,28,butte creek,okie dam,NA,NA,NA,169.28571428571428,2025
2025,29,butte creek,okie dam,NA,NA,NA,161.85714285714286,2025
2025,30,butte creek,okie dam,NA,NA,NA,164.14285714285714,2025
2025,31,butte creek,okie dam,NA,NA,NA,161.71428571428572,2025
2025,32,butte creek,okie dam,NA,NA,NA,159.85714285714286,2025
2025,33,butte creek,okie dam,NA,NA,NA,154.28571428571428,2025
2025,34,butte creek,okie dam,NA,NA,NA,147.14285714285714,2025
2025,35,butte creek,okie dam,NA,NA,NA,141.42857142857142,2025
2025,36,butte creek,okie dam,NA,NA,NA,130.28571428571428,2025
2025,37,butte creek,okie dam,NA,NA,NA,135,2025
2025,38,butte creek,okie dam,NA,NA,NA,125,2025
2025,39,butte creek,okie dam,NA,NA,NA,125.14285714285714,2025
2025,40,butte creek,okie dam,NA,NA,NA,127.42857142857143,2025
2025,41,butte creek,okie dam,NA,NA,NA,116.71428571428571,2025
2025,42,butte creek,okie dam,NA,NA,NA,117.28571428571429,2025
2025,43,butte creek,okie dam,NA,NA,NA,143.57142857142858,2025
2025,44,butte creek,okie dam,0,NA,336,126.57142857142857,2025
2025,45,butte creek,okie dam,NA,NA,NA,149.42857142857142,2026
2025,46,butte creek,okie dam,NA,NA,NA,317.2857142857143,2026
2025,47,butte creek,okie dam,20,32.21052631578947,336,178.71428571428572,2026
2025,48,butte creek,okie dam,0,NA,336,140.14285714285714,2026
2025,49,butte creek,okie dam,0,NA,168,129.57142857142858,2026
2025,50,butte creek,okie dam,551,34.597457627118644,336,127.57142857142857,2026
2025,51,butte creek,okie dam,1054,35.05,336,1564.7142857142858,2026
2025,52,butte creek,okie dam,NA,NA,NA,2215.714285714286,2026
2025,53,butte creek,okie dam,NA,NA,NA,800,2026
2026,1,butte creek,okie dam,NA,NA,NA,3027.1428571428573,2026
2026,2,butte creek,okie dam,56,34.16,336,1111,2026
2026,3,butte creek,okie dam,1542,34.87188612099644,336,634.1428571428571,2026
2026,4,butte creek,okie dam,2283,35.1,336,455.14285714285717,2026
2026,5,butte creek,okie dam,5455,35.17167381974249,336,375.2857142857143,2026
2026,6,butte creek,okie dam,5336,35.34142857142857,336,361,2026
2026,7,butte creek,okie dam,2762,34.722857142857144,336,585.1428571428571,2026
2026,8,butte creek,okie dam,NA,NA,NA,1196.5714285714287,2026
2026,9,butte creek,okie dam,42,35.8,336,1343.857142857143,2026
2026,10,butte creek,okie dam,245,36.35981308411215,336,758.2857142857143,2026
2026,11,butte creek,okie dam,134,37.78947368421053,336,567.8571428571429,2026
2026,12,butte creek,okie dam,46,44.02173913043478,336,487.57142857142856,2026
2026,13,butte creek,okie dam,53,60.320754716981135,336,387.7142857142857,2026
2026,14,butte creek,okie dam,603,68.36050156739812,336,361,2026
2026,15,butte creek,okie dam,NA,NA,NA,564.2857142857143,2026
2026,16,butte creek,okie dam,NA,NA,NA,507.7142857142857,2026
2026,17,butte creek,okie dam,NA,NA,NA,544,2026
2026,18,butte creek,okie dam,NA,NA,NA,448,2026
2026,19,butte creek,okie dam,NA,NA,NA,359.85714285714283,2026
2026,20,butte creek,okie dam,NA,NA,NA,302.2857142857143,2026
2026,21,butte creek,okie dam,NA,NA,NA,276.57142857142856,2026
2026,22,butte creek,okie dam,NA,NA,NA,282.2857142857143,2026
2026,23,butte creek,okie dam,NA,NA,NA,246.14285714285714,2026
2026,24,butte creek,okie dam,NA,NA,NA,213.71428571428572,2026
2026,25,butte creek,okie dam,NA,NA,NA,195.28571428571428,2026
2026,26,butte creek,okie dam,NA,NA,NA,193.14285714285714,2026
2026,27,butte creek,okie dam,NA,NA,NA,177.71428571428572,2026
2026,28,butte creek,okie dam,NA,NA,NA,165.42857142857142,2026
2026,29,butte creek,okie dam,NA,NA,NA,161.28571428571428,2026
2026,30,butte creek,okie dam,NA,NA,NA,157.57142857142858,2026
2026,31,butte creek,okie dam,NA,NA,NA,169.42857142857142,2026
2026,32,butte creek,okie dam,NA,NA,NA,169,2026
2026,33,butte creek,okie dam,NA,NA,NA,142.7179723502304,2026
2026,34,butte creek,okie dam,NA,NA,NA,136.1082949308756,2026
2026,35,butte creek,okie dam,NA,NA,NA,129.2373271889401,2026
2026,36,butte creek,okie dam,NA,NA,NA,124.95207373271889,2026
2026,37,butte creek,okie dam,NA,NA,NA,118.15115207373272,2026
2026,38,butte creek,okie dam,NA,NA,NA,110.1852534562212,2026
2026,39,butte creek,okie dam,NA,NA,NA,104.17327188940092,2026
2026,40,butte creek,okie dam,NA,NA,NA,105.88387096774194,2026
2026,41,butte creek,okie dam,NA,NA,NA,107.25345622119815,2026
2026,42,butte creek,okie dam,NA,NA,NA,111.50184331797234,2026
2026,43,butte creek,okie dam,NA,NA,NA,144.29447004608295,2026
2026,44,butte creek,okie dam,NA,NA,NA,133.98801843317972,2026
