week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
16,2004,mill creek,MLM,CDEC,mill creek,temperature,min,8.444444444444446
17,2004,mill creek,MLM,CDEC,mill creek,temperature,max,16.22222222222222
17,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,13.359515182884747
17,2004,mill creek,MLM,CDEC,mill creek,temperature,min,8.88888888888889
18,2004,mill creek,MLM,CDEC,mill creek,temperature,max,15.833333333333334
18,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,13.885912698412698
18,2004,mill creek,MLM,CDEC,mill creek,temperature,min,11.055555555555555
19,2004,mill creek,MLM,CDEC,mill creek,temperature,max,14.555555555555555
19,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,12.952050264550264
19,2004,mill creek,MLM,CDEC,mill creek,temperature,min,10.555555555555555
20,2004,mill creek,MLM,CDEC,mill creek,temperature,max,16.555555555555557
20,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,14.152777777777777
20,2004,mill creek,MLM,CDEC,mill creek,temperature,min,11.333333333333334
21,2004,mill creek,MLM,CDEC,mill creek,temperature,max,16.88888888888889
21,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,14.65079365079365
21,2004,mill creek,MLM,CDEC,mill creek,temperature,min,12
22,2004,mill creek,MLM,CDEC,mill creek,temperature,max,18.72222222222222
22,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,15.35780423280423
22,2004,mill creek,MLM,CDEC,mill creek,temperature,min,11.500000000000002
23,2004,mill creek,MLM,CDEC,mill creek,temperature,max,18.77777777777778
23,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,16.116732804232804
23,2004,mill creek,MLM,CDEC,mill creek,temperature,min,11.777777777777779
24,2004,mill creek,MLM,CDEC,mill creek,temperature,max,20.611111111111107
24,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,17.549933862433864
24,2004,mill creek,MLM,CDEC,mill creek,temperature,min,13.88888888888889
25,2004,mill creek,MLM,CDEC,mill creek,temperature,max,21.055555555555557
25,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,19.569775132275133
25,2004,mill creek,MLM,CDEC,mill creek,temperature,min,17.61111111111111
26,2004,mill creek,MLM,CDEC,mill creek,temperature,max,21.27777777777778
26,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,19.886243386243386
26,2004,mill creek,MLM,CDEC,mill creek,temperature,min,18.22222222222222
27,2004,mill creek,MLM,CDEC,mill creek,temperature,max,24.222222222222218
27,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,21.91402116402116
27,2004,mill creek,MLM,CDEC,mill creek,temperature,min,19.388888888888893
28,2004,mill creek,MLM,CDEC,mill creek,temperature,max,23.166666666666668
28,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,20.835978835978835
28,2004,mill creek,MLM,CDEC,mill creek,temperature,min,19.27777777777778
29,2004,mill creek,MLM,CDEC,mill creek,temperature,max,25.055555555555554
29,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,21.603505291005295
29,2004,mill creek,MLM,CDEC,mill creek,temperature,min,19.111111111111114
30,2004,mill creek,MLM,CDEC,mill creek,temperature,max,25.222222222222225
30,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,23.175925925925924
30,2004,mill creek,MLM,CDEC,mill creek,temperature,min,21.055555555555557
31,2004,mill creek,MLM,CDEC,mill creek,temperature,max,24.222222222222218
31,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,22.040343915343918
31,2004,mill creek,MLM,CDEC,mill creek,temperature,min,20.055555555555554
32,2004,mill creek,MLM,CDEC,mill creek,temperature,max,27.055555555555557
32,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,22.770833333333332
32,2004,mill creek,MLM,CDEC,mill creek,temperature,min,19.222222222222218
33,2004,mill creek,MLM,CDEC,mill creek,temperature,max,27.11111111111111
33,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,25.149490351696237
33,2004,mill creek,MLM,CDEC,mill creek,temperature,min,23.388888888888886
34,2004,mill creek,MLM,CDEC,mill creek,temperature,max,26.444444444444443
34,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,24.42989417989418
34,2004,mill creek,MLM,CDEC,mill creek,temperature,min,22.277777777777775
35,2004,mill creek,MLM,CDEC,mill creek,temperature,max,25.777777777777782
35,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,24.042989417989418
35,2004,mill creek,MLM,CDEC,mill creek,temperature,min,22.38888888888889
36,2004,mill creek,MLM,CDEC,mill creek,temperature,max,25.38888888888889
36,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,23.178902116402117
36,2004,mill creek,MLM,CDEC,mill creek,temperature,min,21
37,2004,mill creek,MLM,CDEC,mill creek,temperature,max,25.166666666666668
37,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,23.05753968253968
37,2004,mill creek,MLM,CDEC,mill creek,temperature,min,20.833333333333332
38,2004,mill creek,MLM,CDEC,mill creek,temperature,max,23.77777777777778
38,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,20.34755291005291
38,2004,mill creek,MLM,CDEC,mill creek,temperature,min,17.61111111111111
39,2004,mill creek,MLM,CDEC,mill creek,temperature,max,21.77777777777778
39,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,20.36111111111111
39,2004,mill creek,MLM,CDEC,mill creek,temperature,min,18.666666666666664
40,2004,mill creek,MLM,CDEC,mill creek,temperature,max,22.38888888888889
40,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,21.004298941798943
40,2004,mill creek,MLM,CDEC,mill creek,temperature,min,19.499999999999996
41,2004,mill creek,MLM,CDEC,mill creek,temperature,max,21.833333333333332
41,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,19.738425925925924
41,2004,mill creek,MLM,CDEC,mill creek,temperature,min,17.83333333333333
42,2004,mill creek,MLM,CDEC,mill creek,temperature,max,21.11111111111111
42,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,18.306878306878307
42,2004,mill creek,MLM,CDEC,mill creek,temperature,min,15.555555555555555
43,2004,mill creek,MLM,CDEC,mill creek,temperature,max,16.666666666666668
43,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,15.774140211640212
43,2004,mill creek,MLM,CDEC,mill creek,temperature,min,14.88888888888889
44,2004,mill creek,MLM,CDEC,mill creek,temperature,max,15.722222222222221
44,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,14.658068783068783
44,2004,mill creek,MLM,CDEC,mill creek,temperature,min,13.499999999999998
45,2004,mill creek,MLM,CDEC,mill creek,temperature,max,16
45,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,14.721854152288936
45,2004,mill creek,MLM,CDEC,mill creek,temperature,min,13.333333333333334
46,2004,mill creek,MLM,CDEC,mill creek,temperature,max,16.11111111111111
46,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,15.253306878306876
46,2004,mill creek,MLM,CDEC,mill creek,temperature,min,14.555555555555555
47,2004,mill creek,MLM,CDEC,mill creek,temperature,max,14.666666666666666
47,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,11.477573352573353
47,2004,mill creek,MLM,CDEC,mill creek,temperature,min,6.333333333333332
48,2004,mill creek,MLM,CDEC,mill creek,temperature,max,8.38888888888889
48,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,6.232142857142857
48,2004,mill creek,MLM,CDEC,mill creek,temperature,min,3.944444444444445
49,2004,mill creek,MLM,CDEC,mill creek,temperature,max,9.777777777777779
49,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,5.7969576719576725
49,2004,mill creek,MLM,CDEC,mill creek,temperature,min,4.2777777777777795
50,2004,mill creek,MLM,CDEC,mill creek,temperature,max,10.055555555555555
50,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,9.013558201058201
50,2004,mill creek,MLM,CDEC,mill creek,temperature,min,7.666666666666665
51,2004,mill creek,MLM,CDEC,mill creek,temperature,max,8.166666666666668
51,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,7.1534391534391535
51,2004,mill creek,MLM,CDEC,mill creek,temperature,min,6.111111111111111
52,2004,mill creek,MLM,CDEC,mill creek,temperature,max,9.5
52,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,7.024470899470899
52,2004,mill creek,MLM,CDEC,mill creek,temperature,min,5.277777777777778
53,2004,mill creek,MLM,CDEC,mill creek,temperature,max,8.499999999999998
53,2004,mill creek,MLM,CDEC,mill creek,temperature,mean,7.784722222222221
53,2004,mill creek,MLM,CDEC,mill creek,temperature,min,7.11111111111111
1,2005,mill creek,MLM,CDEC,mill creek,temperature,max,7.777777777777778
1,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,6.94973544973545
1,2005,mill creek,MLM,CDEC,mill creek,temperature,min,6.277777777777776
2,2005,mill creek,MLM,CDEC,mill creek,temperature,max,8.166666666666668
2,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,6.580357142857143
2,2005,mill creek,MLM,CDEC,mill creek,temperature,min,5.333333333333334
3,2005,mill creek,MLM,CDEC,mill creek,temperature,max,8.666666666666666
3,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,8.005952380952381
3,2005,mill creek,MLM,CDEC,mill creek,temperature,min,6.333333333333332
4,2005,mill creek,MLM,CDEC,mill creek,temperature,max,9.611111111111109
4,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,8.470568783068781
4,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.11111111111111
5,2005,mill creek,MLM,CDEC,mill creek,temperature,max,8.944444444444445
5,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,8.020833333333334
5,2005,mill creek,MLM,CDEC,mill creek,temperature,min,6.7777777777777795
6,2005,mill creek,MLM,CDEC,mill creek,temperature,max,9.000000000000002
6,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,8.17096560846561
6,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.6111111111111125
7,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10
7,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.033068783068783
7,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.833333333333333
8,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10.666666666666668
8,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.730820105820106
8,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.666666666666666
9,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10.999999999999998
9,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.625
9,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.166666666666668
10,2005,mill creek,MLM,CDEC,mill creek,temperature,max,13.055555555555555
10,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,11.539351851851851
10,2005,mill creek,MLM,CDEC,mill creek,temperature,min,9.722222222222221
11,2005,mill creek,MLM,CDEC,mill creek,temperature,max,12.888888888888891
11,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,10.512896825396824
11,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.944444444444445
12,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10.444444444444443
12,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.250661375661375
12,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.6111111111111125
13,2005,mill creek,MLM,CDEC,mill creek,temperature,max,11.166666666666666
13,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.947420634920633
13,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.722222222222222
14,2005,mill creek,MLM,CDEC,mill creek,temperature,max,13
14,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,10.555325511847249
14,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.055555555555555
15,2005,mill creek,MLM,CDEC,mill creek,temperature,max,12.777777777777779
15,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,10.593253968253967
15,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.777777777777778
16,2005,mill creek,MLM,CDEC,mill creek,temperature,max,14.555555555555555
16,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,12.356481481481483
16,2005,mill creek,MLM,CDEC,mill creek,temperature,min,9.888888888888888
17,2005,mill creek,MLM,CDEC,mill creek,temperature,max,14.88888888888889
17,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,12.801256613756612
17,2005,mill creek,MLM,CDEC,mill creek,temperature,min,10.5
18,2005,mill creek,MLM,CDEC,mill creek,temperature,max,15.38888888888889
18,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,13.484788359788359
18,2005,mill creek,MLM,CDEC,mill creek,temperature,min,11.166666666666666
19,2005,mill creek,MLM,CDEC,mill creek,temperature,max,15.666666666666666
19,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,11.957341269841269
19,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.88888888888889
20,2005,mill creek,MLM,CDEC,mill creek,temperature,max,16.333333333333332
20,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,12.367063492063494
20,2005,mill creek,MLM,CDEC,mill creek,temperature,min,9.777777777777779
21,2005,mill creek,MLM,CDEC,mill creek,temperature,max,17.38888888888889
21,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,14.707671957671957
21,2005,mill creek,MLM,CDEC,mill creek,temperature,min,11.500000000000002
22,2005,mill creek,MLM,CDEC,mill creek,temperature,max,17.333333333333332
22,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,15.122685185185187
22,2005,mill creek,MLM,CDEC,mill creek,temperature,min,12.166666666666666
23,2005,mill creek,MLM,CDEC,mill creek,temperature,max,17.333333333333332
23,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,14.235119047619047
23,2005,mill creek,MLM,CDEC,mill creek,temperature,min,10.999999999999998
24,2005,mill creek,MLM,CDEC,mill creek,temperature,max,19
24,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,16.080687830687832
24,2005,mill creek,MLM,CDEC,mill creek,temperature,min,12.111111111111109
25,2005,mill creek,MLM,CDEC,mill creek,temperature,max,19.222222222222218
25,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,16.110119047619047
25,2005,mill creek,MLM,CDEC,mill creek,temperature,min,11.500000000000002
26,2005,mill creek,MLM,CDEC,mill creek,temperature,max,22.22222222222222
26,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,19.013558201058203
26,2005,mill creek,MLM,CDEC,mill creek,temperature,min,16.61111111111111
27,2005,mill creek,MLM,CDEC,mill creek,temperature,max,22.555555555555554
27,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,21.00694444444444
27,2005,mill creek,MLM,CDEC,mill creek,temperature,min,19.055555555555557
28,2005,mill creek,MLM,CDEC,mill creek,temperature,max,24.444444444444443
28,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,21.810185185185187
28,2005,mill creek,MLM,CDEC,mill creek,temperature,min,19.555555555555557
29,2005,mill creek,MLM,CDEC,mill creek,temperature,max,26.055555555555557
29,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,23.86359126984127
29,2005,mill creek,MLM,CDEC,mill creek,temperature,min,21.333333333333336
30,2005,mill creek,MLM,CDEC,mill creek,temperature,max,25
30,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,22.947420634920636
30,2005,mill creek,MLM,CDEC,mill creek,temperature,min,21.27777777777778
31,2005,mill creek,MLM,CDEC,mill creek,temperature,max,25.555555555555557
31,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,22.731150793650794
31,2005,mill creek,MLM,CDEC,mill creek,temperature,min,20.166666666666668
32,2005,mill creek,MLM,CDEC,mill creek,temperature,max,24.777777777777775
32,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,22.865079365079364
32,2005,mill creek,MLM,CDEC,mill creek,temperature,min,21
33,2005,mill creek,MLM,CDEC,mill creek,temperature,max,24.055555555555557
33,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,21.946759259259263
33,2005,mill creek,MLM,CDEC,mill creek,temperature,min,20
34,2005,mill creek,MLM,CDEC,mill creek,temperature,max,23.277777777777782
34,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,21.00727513227513
34,2005,mill creek,MLM,CDEC,mill creek,temperature,min,18.666666666666664
35,2005,mill creek,MLM,CDEC,mill creek,temperature,max,22.83333333333333
35,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,20.174603174603174
35,2005,mill creek,MLM,CDEC,mill creek,temperature,min,17.88888888888889
36,2005,mill creek,MLM,CDEC,mill creek,temperature,max,20.944444444444443
36,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,19.123677248677247
36,2005,mill creek,MLM,CDEC,mill creek,temperature,min,17.38888888888889
37,2005,mill creek,MLM,CDEC,mill creek,temperature,max,19.66666666666667
37,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,17.061177248677247
37,2005,mill creek,MLM,CDEC,mill creek,temperature,min,14.722222222222221
38,2005,mill creek,MLM,CDEC,mill creek,temperature,max,19.222222222222218
38,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,17.192791005291006
38,2005,mill creek,MLM,CDEC,mill creek,temperature,min,15.166666666666666
39,2005,mill creek,MLM,CDEC,mill creek,temperature,max,18.166666666666668
39,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,16.094576719576718
39,2005,mill creek,MLM,CDEC,mill creek,temperature,min,13.944444444444445
40,2005,mill creek,MLM,CDEC,mill creek,temperature,max,16.833333333333332
40,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,14.343915343915345
40,2005,mill creek,MLM,CDEC,mill creek,temperature,min,12.166666666666666
41,2005,mill creek,MLM,CDEC,mill creek,temperature,max,15.555555555555555
41,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,14.245965608465609
41,2005,mill creek,MLM,CDEC,mill creek,temperature,min,12.833333333333334
42,2005,mill creek,MLM,CDEC,mill creek,temperature,max,14.88888888888889
42,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,13.825066137566138
42,2005,mill creek,MLM,CDEC,mill creek,temperature,min,12.5
43,2005,mill creek,MLM,CDEC,mill creek,temperature,max,14.166666666666666
43,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,12.921296296296296
43,2005,mill creek,MLM,CDEC,mill creek,temperature,min,11.833333333333332
44,2005,mill creek,MLM,CDEC,mill creek,temperature,max,12.888888888888891
44,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,11.425595238095237
44,2005,mill creek,MLM,CDEC,mill creek,temperature,min,10.61111111111111
45,2005,mill creek,MLM,CDEC,mill creek,temperature,max,12.388888888888888
45,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,11.22550034506556
45,2005,mill creek,MLM,CDEC,mill creek,temperature,min,10.166666666666664
46,2005,mill creek,MLM,CDEC,mill creek,temperature,max,12
46,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,10.484788359788359
46,2005,mill creek,MLM,CDEC,mill creek,temperature,min,9.000000000000002
47,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10.055555555555555
47,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,8.959986772486772
47,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.277777777777779
48,2005,mill creek,MLM,CDEC,mill creek,temperature,max,9.611111111111109
48,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,7.272156084656085
48,2005,mill creek,MLM,CDEC,mill creek,temperature,min,6.222222222222224
49,2005,mill creek,MLM,CDEC,mill creek,temperature,max,8.055555555555555
49,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,6.09589947089947
49,2005,mill creek,MLM,CDEC,mill creek,temperature,min,4.777777777777779
50,2005,mill creek,MLM,CDEC,mill creek,temperature,max,7.666666666666665
50,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,6.262235449735449
50,2005,mill creek,MLM,CDEC,mill creek,temperature,min,4.666666666666666
51,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10.777777777777779
51,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,8.407407407407407
51,2005,mill creek,MLM,CDEC,mill creek,temperature,min,4.666666666666666
52,2005,mill creek,MLM,CDEC,mill creek,temperature,max,10.777777777777779
52,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.466931216931217
52,2005,mill creek,MLM,CDEC,mill creek,temperature,min,7.944444444444443
53,2005,mill creek,MLM,CDEC,mill creek,temperature,max,9.5
53,2005,mill creek,MLM,CDEC,mill creek,temperature,mean,9.104166666666666
53,2005,mill creek,MLM,CDEC,mill creek,temperature,min,8.333333333333334
1,2006,mill creek,MLM,CDEC,mill creek,temperature,max,9.277777777777779
1,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,8.560185185185183
1,2006,mill creek,MLM,CDEC,mill creek,temperature,min,8.055555555555555
2,2006,mill creek,MLM,CDEC,mill creek,temperature,max,9.222222222222221
2,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,8.180886243386244
2,2006,mill creek,MLM,CDEC,mill creek,temperature,min,7.222222222222222
3,2006,mill creek,MLM,CDEC,mill creek,temperature,max,8
3,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,7.139880952380953
3,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.111111111111111
4,2006,mill creek,MLM,CDEC,mill creek,temperature,max,7.944444444444443
4,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,7.344246031746032
4,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.222222222222224
5,2006,mill creek,MLM,CDEC,mill creek,temperature,max,9.333333333333332
5,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,8.322751322751325
5,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.611111111111111
6,2006,mill creek,MLM,CDEC,mill creek,temperature,max,9.277777777777779
6,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,8.08068783068783
6,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.222222222222224
7,2006,mill creek,MLM,CDEC,mill creek,temperature,max,9.777777777777779
7,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,7.020171957671956
7,2006,mill creek,MLM,CDEC,mill creek,temperature,min,4.444444444444445
8,2006,mill creek,MLM,CDEC,mill creek,temperature,max,8.555555555555555
8,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,6.353505291005291
8,2006,mill creek,MLM,CDEC,mill creek,temperature,min,4.2777777777777795
9,2006,mill creek,MLM,CDEC,mill creek,temperature,max,10.88888888888889
9,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,7.741732804232805
9,2006,mill creek,MLM,CDEC,mill creek,temperature,min,5.777777777777777
10,2006,mill creek,MLM,CDEC,mill creek,temperature,max,8.777777777777777
10,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,7.159060846560847
10,2006,mill creek,MLM,CDEC,mill creek,temperature,min,4.2777777777777795
11,2006,mill creek,MLM,CDEC,mill creek,temperature,max,8.88888888888889
11,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,7.124669312169312
11,2006,mill creek,MLM,CDEC,mill creek,temperature,min,5.444444444444443
12,2006,mill creek,MLM,CDEC,mill creek,temperature,max,10.277777777777779
12,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,8.400793650793648
12,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.388888888888889
13,2006,mill creek,MLM,CDEC,mill creek,temperature,max,9.833333333333336
13,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,8.53207671957672
13,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.555555555555554
14,2006,mill creek,MLM,CDEC,mill creek,temperature,max,10.722222222222221
14,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,9.103102714515757
14,2006,mill creek,MLM,CDEC,mill creek,temperature,min,7.833333333333333
15,2006,mill creek,MLM,CDEC,mill creek,temperature,max,12.277777777777779
15,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,9.692460317460316
15,2006,mill creek,MLM,CDEC,mill creek,temperature,min,8.333333333333334
16,2006,mill creek,MLM,CDEC,mill creek,temperature,max,12.333333333333336
16,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,9.78373015873016
16,2006,mill creek,MLM,CDEC,mill creek,temperature,min,6.666666666666667
17,2006,mill creek,MLM,CDEC,mill creek,temperature,max,13.166666666666668
17,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,11.337962962962962
17,2006,mill creek,MLM,CDEC,mill creek,temperature,min,9.277777777777779
18,2006,mill creek,MLM,CDEC,mill creek,temperature,max,13.222222222222221
18,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,11.70138888888889
18,2006,mill creek,MLM,CDEC,mill creek,temperature,min,9.833333333333336
19,2006,mill creek,MLM,CDEC,mill creek,temperature,max,14.055555555555554
19,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,12.686177248677248
19,2006,mill creek,MLM,CDEC,mill creek,temperature,min,11.500000000000002
20,2006,mill creek,MLM,CDEC,mill creek,temperature,max,15.166666666666666
20,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,13.56547619047619
20,2006,mill creek,MLM,CDEC,mill creek,temperature,min,11.722222222222221
21,2006,mill creek,MLM,CDEC,mill creek,temperature,max,13.722222222222223
21,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,12.296296296296296
21,2006,mill creek,MLM,CDEC,mill creek,temperature,min,11.055555555555555
22,2006,mill creek,MLM,CDEC,mill creek,temperature,max,16.166666666666668
22,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,13.758267195767194
22,2006,mill creek,MLM,CDEC,mill creek,temperature,min,10.277777777777779
23,2006,mill creek,MLM,CDEC,mill creek,temperature,max,16.555555555555557
23,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,15.412037037037036
23,2006,mill creek,MLM,CDEC,mill creek,temperature,min,14.11111111111111
24,2006,mill creek,MLM,CDEC,mill creek,temperature,max,17.555555555555557
24,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,15.173280423280422
24,2006,mill creek,MLM,CDEC,mill creek,temperature,min,12.888888888888891
25,2006,mill creek,MLM,CDEC,mill creek,temperature,max,19.388888888888893
25,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,17.10185185185185
25,2006,mill creek,MLM,CDEC,mill creek,temperature,min,15.5
26,2006,mill creek,MLM,CDEC,mill creek,temperature,max,19.833333333333332
26,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,18.40469576719577
26,2006,mill creek,MLM,CDEC,mill creek,temperature,min,16.333333333333332
27,2006,mill creek,MLM,CDEC,mill creek,temperature,max,20.500000000000004
27,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,18.230820105820104
27,2006,mill creek,MLM,CDEC,mill creek,temperature,min,15.88888888888889
28,2006,mill creek,MLM,CDEC,mill creek,temperature,max,21.22222222222222
28,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,19.33564814814815
28,2006,mill creek,MLM,CDEC,mill creek,temperature,min,16.944444444444443
29,2006,mill creek,MLM,CDEC,mill creek,temperature,max,22.555555555555554
29,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,20.886904761904763
29,2006,mill creek,MLM,CDEC,mill creek,temperature,min,18.388888888888886
30,2006,mill creek,MLM,CDEC,mill creek,temperature,max,23.88888888888889
30,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,22.424933862433864
30,2006,mill creek,MLM,CDEC,mill creek,temperature,min,20.777777777777782
31,2006,mill creek,MLM,CDEC,mill creek,temperature,max,21.666666666666668
31,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,20.183201058201057
31,2006,mill creek,MLM,CDEC,mill creek,temperature,min,18.77777777777778
32,2006,mill creek,MLM,CDEC,mill creek,temperature,max,22.333333333333332
32,2006,mill creek,MLM,CDEC,mill creek,temperature,mean,20.770304232804232
