week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
40,1998,deer creek,DCV,CDEC,deer creek,temperature,max,17
40,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,14.596618357487923
40,1998,deer creek,DCV,CDEC,deer creek,temperature,min,12.5
41,1998,deer creek,DCV,CDEC,deer creek,temperature,max,14.777777777777779
41,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,12.728835978835978
41,1998,deer creek,DCV,CDEC,deer creek,temperature,min,11.166666666666666
42,1998,deer creek,DCV,CDEC,deer creek,temperature,max,12.611111111111112
42,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,11.196428571428573
42,1998,deer creek,DCV,CDEC,deer creek,temperature,min,9.666666666666666
43,1998,deer creek,DCV,CDEC,deer creek,temperature,max,12.555555555555555
43,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,11.54133597883598
43,1998,deer creek,DCV,CDEC,deer creek,temperature,min,10.61111111111111
44,1998,deer creek,DCV,CDEC,deer creek,temperature,max,12.111111111111109
44,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,10.357142857142858
44,1998,deer creek,DCV,CDEC,deer creek,temperature,min,9.277777777777779
45,1998,deer creek,DCV,CDEC,deer creek,temperature,max,10.5
45,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,8.516203703703702
45,1998,deer creek,DCV,CDEC,deer creek,temperature,min,6.888888888888888
46,1998,deer creek,DCV,CDEC,deer creek,temperature,max,9.611111111111109
46,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,8.173280423280422
46,1998,deer creek,DCV,CDEC,deer creek,temperature,min,6.944444444444445
47,1998,deer creek,DCV,CDEC,deer creek,temperature,max,10.833333333333334
47,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,8.509259259259258
47,1998,deer creek,DCV,CDEC,deer creek,temperature,min,6.666666666666667
48,1998,deer creek,DCV,CDEC,deer creek,temperature,max,10.222222222222221
48,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,8.709325396825395
48,1998,deer creek,DCV,CDEC,deer creek,temperature,min,7.833333333333333
49,1998,deer creek,DCV,CDEC,deer creek,temperature,max,9.555555555555557
49,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,5.383928571428571
49,1998,deer creek,DCV,CDEC,deer creek,temperature,min,3.4999999999999982
50,1998,deer creek,DCV,CDEC,deer creek,temperature,max,8.61111111111111
50,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,6.752314814814815
50,1998,deer creek,DCV,CDEC,deer creek,temperature,min,4.722222222222222
51,1998,deer creek,DCV,CDEC,deer creek,temperature,max,8.777777777777777
51,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,4.364417989417989
51,1998,deer creek,DCV,CDEC,deer creek,temperature,min,0.7222222222222207
52,1998,deer creek,DCV,CDEC,deer creek,temperature,max,5.611111111111112
52,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,3.929419714745802
52,1998,deer creek,DCV,CDEC,deer creek,temperature,min,0.6666666666666683
53,1998,deer creek,DCV,CDEC,deer creek,temperature,max,6.4444444444444455
53,1998,deer creek,DCV,CDEC,deer creek,temperature,mean,5.902777777777778
53,1998,deer creek,DCV,CDEC,deer creek,temperature,min,5.38888888888889
1,1999,deer creek,DCV,CDEC,deer creek,temperature,max,5.999999999999998
1,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,5.218693343693343
1,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.61111111111111
2,1999,deer creek,DCV,CDEC,deer creek,temperature,max,6.611111111111111
2,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,5.190806878306879
2,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.166666666666667
3,1999,deer creek,DCV,CDEC,deer creek,temperature,max,9.277777777777779
3,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,8.04530423280423
3,1999,deer creek,DCV,CDEC,deer creek,temperature,min,6.333333333333332
4,1999,deer creek,DCV,CDEC,deer creek,temperature,max,7.555555555555555
4,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,5.805555555555555
4,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.666666666666666
5,1999,deer creek,DCV,CDEC,deer creek,temperature,max,6.833333333333332
5,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,5.242724867724868
5,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.166666666666667
6,1999,deer creek,DCV,CDEC,deer creek,temperature,max,8.499999999999998
6,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,6.476233609385782
6,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.777777777777779
7,1999,deer creek,DCV,CDEC,deer creek,temperature,max,8.222222222222221
7,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,6.932208994708995
7,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5
8,1999,deer creek,DCV,CDEC,deer creek,temperature,max,8.944444444444445
8,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,7.478395061728395
8,1999,deer creek,DCV,CDEC,deer creek,temperature,min,6.222222222222224
9,1999,deer creek,DCV,CDEC,deer creek,temperature,max,9.777777777777779
9,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,7.938822751322752
9,1999,deer creek,DCV,CDEC,deer creek,temperature,min,6.500000000000002
10,1999,deer creek,DCV,CDEC,deer creek,temperature,max,7.5
10,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,6.4699074074074066
10,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.166666666666665
11,1999,deer creek,DCV,CDEC,deer creek,temperature,max,10.666666666666668
11,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,8.667328042328041
11,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.833333333333333
12,1999,deer creek,DCV,CDEC,deer creek,temperature,max,10.61111111111111
12,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,8.98181216931217
12,1999,deer creek,DCV,CDEC,deer creek,temperature,min,7.5
13,1999,deer creek,DCV,CDEC,deer creek,temperature,max,11.222222222222223
13,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,8.145502645502646
13,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.7222222222222205
14,1999,deer creek,DCV,CDEC,deer creek,temperature,max,9.444444444444445
14,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,7.831377961812744
14,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.944444444444446
15,1999,deer creek,DCV,CDEC,deer creek,temperature,max,12.944444444444443
15,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,9.151124338624339
15,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.166666666666665
16,1999,deer creek,DCV,CDEC,deer creek,temperature,max,14.000000000000002
16,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,11.960317460317459
16,1999,deer creek,DCV,CDEC,deer creek,temperature,min,9.666666666666666
17,1999,deer creek,DCV,CDEC,deer creek,temperature,max,14.444444444444445
17,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,11.338955026455027
17,1999,deer creek,DCV,CDEC,deer creek,temperature,min,8
18,1999,deer creek,DCV,CDEC,deer creek,temperature,max,14.88888888888889
18,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,11.582010582010582
18,1999,deer creek,DCV,CDEC,deer creek,temperature,min,7.777777777777778
19,1999,deer creek,DCV,CDEC,deer creek,temperature,max,15.5
19,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,12.60648148148148
19,1999,deer creek,DCV,CDEC,deer creek,temperature,min,9.888888888888888
20,1999,deer creek,DCV,CDEC,deer creek,temperature,max,16.11111111111111
20,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,13.335648148148149
20,1999,deer creek,DCV,CDEC,deer creek,temperature,min,10.111111111111112
21,1999,deer creek,DCV,CDEC,deer creek,temperature,max,20.27777777777778
21,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,17.5515873015873
21,1999,deer creek,DCV,CDEC,deer creek,temperature,min,13.555555555555555
22,1999,deer creek,DCV,CDEC,deer creek,temperature,max,19.499999999999996
22,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,16.50595238095238
22,1999,deer creek,DCV,CDEC,deer creek,temperature,min,11.88888888888889
23,1999,deer creek,DCV,CDEC,deer creek,temperature,max,18.111111111111107
23,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,15.34920634920635
23,1999,deer creek,DCV,CDEC,deer creek,temperature,min,10.944444444444446
24,1999,deer creek,DCV,CDEC,deer creek,temperature,max,20.888888888888886
24,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,18.5734126984127
24,1999,deer creek,DCV,CDEC,deer creek,temperature,min,14.88888888888889
25,1999,deer creek,DCV,CDEC,deer creek,temperature,max,23.72222222222222
25,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,20.95568783068783
25,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.333333333333332
26,1999,deer creek,DCV,CDEC,deer creek,temperature,max,24.388888888888893
26,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,21.494708994708994
26,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.666666666666664
27,1999,deer creek,DCV,CDEC,deer creek,temperature,max,23.72222222222222
27,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,20.81349206349206
27,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.277777777777782
28,1999,deer creek,DCV,CDEC,deer creek,temperature,max,25.33333333333333
28,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,23.065476190476193
28,1999,deer creek,DCV,CDEC,deer creek,temperature,min,19.72222222222222
29,1999,deer creek,DCV,CDEC,deer creek,temperature,max,23.444444444444443
29,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,20.77612433862434
29,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.61111111111111
30,1999,deer creek,DCV,CDEC,deer creek,temperature,max,22.666666666666668
30,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,20.70899470899471
30,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.61111111111111
31,1999,deer creek,DCV,CDEC,deer creek,temperature,max,23.444444444444443
31,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,21.500992063492067
31,1999,deer creek,DCV,CDEC,deer creek,temperature,min,19.555555555555557
32,1999,deer creek,DCV,CDEC,deer creek,temperature,max,22.055555555555557
32,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,20.19675925925926
32,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.333333333333332
33,1999,deer creek,DCV,CDEC,deer creek,temperature,max,21.5
33,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,20.019179894179896
33,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.444444444444443
34,1999,deer creek,DCV,CDEC,deer creek,temperature,max,23.5
34,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,21.063822751322753
34,1999,deer creek,DCV,CDEC,deer creek,temperature,min,18.333333333333332
35,1999,deer creek,DCV,CDEC,deer creek,temperature,max,22.5
35,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,19.419642857142858
35,1999,deer creek,DCV,CDEC,deer creek,temperature,min,15.5
36,1999,deer creek,DCV,CDEC,deer creek,temperature,max,20
36,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,18.224206349206348
36,1999,deer creek,DCV,CDEC,deer creek,temperature,min,16.055555555555557
37,1999,deer creek,DCV,CDEC,deer creek,temperature,max,20.611111111111107
37,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,19.119708994708994
37,1999,deer creek,DCV,CDEC,deer creek,temperature,min,17.77777777777778
38,1999,deer creek,DCV,CDEC,deer creek,temperature,max,20.27777777777778
38,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,18.648478835978835
38,1999,deer creek,DCV,CDEC,deer creek,temperature,min,16.944444444444443
39,1999,deer creek,DCV,CDEC,deer creek,temperature,max,20.166666666666668
39,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,17.406084656084655
39,1999,deer creek,DCV,CDEC,deer creek,temperature,min,15.38888888888889
40,1999,deer creek,DCV,CDEC,deer creek,temperature,max,17.27777777777778
40,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,15.703703703703706
40,1999,deer creek,DCV,CDEC,deer creek,temperature,min,13.555555555555555
41,1999,deer creek,DCV,CDEC,deer creek,temperature,max,16
41,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,14.808862433862432
41,1999,deer creek,DCV,CDEC,deer creek,temperature,min,13.499999999999998
42,1999,deer creek,DCV,CDEC,deer creek,temperature,max,14.277777777777779
42,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,12.216269841269844
42,1999,deer creek,DCV,CDEC,deer creek,temperature,min,10.777777777777779
43,1999,deer creek,DCV,CDEC,deer creek,temperature,max,12.833333333333334
43,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,11.66137566137566
43,1999,deer creek,DCV,CDEC,deer creek,temperature,min,10.555555555555555
44,1999,deer creek,DCV,CDEC,deer creek,temperature,max,12.055555555555557
44,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,11.276004088504086
44,1999,deer creek,DCV,CDEC,deer creek,temperature,min,10.555555555555555
45,1999,deer creek,DCV,CDEC,deer creek,temperature,max,12
45,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,10.980489417989418
45,1999,deer creek,DCV,CDEC,deer creek,temperature,min,10.111111111111112
46,1999,deer creek,DCV,CDEC,deer creek,temperature,max,12.166666666666666
46,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,10.706018518518519
46,1999,deer creek,DCV,CDEC,deer creek,temperature,min,8.444444444444446
47,1999,deer creek,DCV,CDEC,deer creek,temperature,max,9.944444444444445
47,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,7.569113756613757
47,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.777777777777777
48,1999,deer creek,DCV,CDEC,deer creek,temperature,max,12.277777777777779
48,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,8.590277777777777
48,1999,deer creek,DCV,CDEC,deer creek,temperature,min,6.666666666666667
49,1999,deer creek,DCV,CDEC,deer creek,temperature,max,7.5
49,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,6.166997354497354
49,1999,deer creek,DCV,CDEC,deer creek,temperature,min,5.333333333333334
50,1999,deer creek,DCV,CDEC,deer creek,temperature,max,6.555555555555554
50,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,5.342592592592593
50,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.444444444444445
51,1999,deer creek,DCV,CDEC,deer creek,temperature,max,7.166666666666667
51,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,6.2824074074074066
51,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.666666666666666
52,1999,deer creek,DCV,CDEC,deer creek,temperature,max,6.666666666666667
52,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,5.8125
52,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.722222222222222
53,1999,deer creek,DCV,CDEC,deer creek,temperature,max,5.1111111111111125
53,1999,deer creek,DCV,CDEC,deer creek,temperature,mean,4.724537037037037
53,1999,deer creek,DCV,CDEC,deer creek,temperature,min,4.388888888888888
1,2000,deer creek,DCV,CDEC,deer creek,temperature,max,6.166666666666668
1,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,4.833333333333333
1,2000,deer creek,DCV,CDEC,deer creek,temperature,min,3.888888888888889
2,2000,deer creek,DCV,CDEC,deer creek,temperature,max,8.833333333333334
2,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,7.043981481481481
2,2000,deer creek,DCV,CDEC,deer creek,temperature,min,5.555555555555555
3,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.777777777777779
3,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,8.296362433862432
3,2000,deer creek,DCV,CDEC,deer creek,temperature,min,6.333333333333332
4,2000,deer creek,DCV,CDEC,deer creek,temperature,max,8.88888888888889
4,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,7.633597883597885
4,2000,deer creek,DCV,CDEC,deer creek,temperature,min,5.944444444444446
5,2000,deer creek,DCV,CDEC,deer creek,temperature,max,8.88888888888889
5,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,7.602513227513228
5,2000,deer creek,DCV,CDEC,deer creek,temperature,min,5.499999999999999
6,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.944444444444445
6,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,8.968584656084657
6,2000,deer creek,DCV,CDEC,deer creek,temperature,min,8.11111111111111
7,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.666666666666666
7,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,8.230820105820104
7,2000,deer creek,DCV,CDEC,deer creek,temperature,min,6.833333333333332
8,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.555555555555557
8,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,8.056547619047619
8,2000,deer creek,DCV,CDEC,deer creek,temperature,min,6.722222222222223
9,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.555555555555557
9,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,8.35258511617207
9,2000,deer creek,DCV,CDEC,deer creek,temperature,min,6.833333333333332
10,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.38888888888889
10,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,8.255621693121695
10,2000,deer creek,DCV,CDEC,deer creek,temperature,min,7.166666666666667
11,2000,deer creek,DCV,CDEC,deer creek,temperature,max,11.166666666666666
11,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,9.550264550264549
11,2000,deer creek,DCV,CDEC,deer creek,temperature,min,8
12,2000,deer creek,DCV,CDEC,deer creek,temperature,max,11.444444444444445
12,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,9.750661375661377
12,2000,deer creek,DCV,CDEC,deer creek,temperature,min,7.055555555555557
13,2000,deer creek,DCV,CDEC,deer creek,temperature,max,11.555555555555554
13,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,10.303240740740739
13,2000,deer creek,DCV,CDEC,deer creek,temperature,min,8.777777777777777
14,2000,deer creek,DCV,CDEC,deer creek,temperature,max,14.277777777777779
14,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,12.308287324591673
14,2000,deer creek,DCV,CDEC,deer creek,temperature,min,9.666666666666666
15,2000,deer creek,DCV,CDEC,deer creek,temperature,max,14.000000000000002
15,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,12.497181964573269
15,2000,deer creek,DCV,CDEC,deer creek,temperature,min,10.388888888888891
16,2000,deer creek,DCV,CDEC,deer creek,temperature,max,14.5
16,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,10.816468253968253
16,2000,deer creek,DCV,CDEC,deer creek,temperature,min,8.88888888888889
17,2000,deer creek,DCV,CDEC,deer creek,temperature,max,15.055555555555555
17,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,13.055886243386242
17,2000,deer creek,DCV,CDEC,deer creek,temperature,min,10.722222222222221
18,2000,deer creek,DCV,CDEC,deer creek,temperature,max,17.22222222222222
18,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,14.8125
18,2000,deer creek,DCV,CDEC,deer creek,temperature,min,10.88888888888889
19,2000,deer creek,DCV,CDEC,deer creek,temperature,max,16.11111111111111
19,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,12.880981883311076
19,2000,deer creek,DCV,CDEC,deer creek,temperature,min,10.222222222222221
20,2000,deer creek,DCV,CDEC,deer creek,temperature,max,18.666666666666664
20,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,13.087042788129745
20,2000,deer creek,DCV,CDEC,deer creek,temperature,min,10.5
21,2000,deer creek,DCV,CDEC,deer creek,temperature,max,22.38888888888889
21,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,19.976207654779085
21,2000,deer creek,DCV,CDEC,deer creek,temperature,min,16.444444444444443
22,2000,deer creek,DCV,CDEC,deer creek,temperature,max,21.38888888888889
22,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,18.72505144032922
22,2000,deer creek,DCV,CDEC,deer creek,temperature,min,15.555555555555555
23,2000,deer creek,DCV,CDEC,deer creek,temperature,max,20.777777777777782
23,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,18.80489417989418
23,2000,deer creek,DCV,CDEC,deer creek,temperature,min,16.11111111111111
24,2000,deer creek,DCV,CDEC,deer creek,temperature,max,24.555555555555557
24,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,20.442129629629626
24,2000,deer creek,DCV,CDEC,deer creek,temperature,min,16.5
25,2000,deer creek,DCV,CDEC,deer creek,temperature,max,25.055555555555554
25,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,22.955357142857142
25,2000,deer creek,DCV,CDEC,deer creek,temperature,min,20.888888888888886
26,2000,deer creek,DCV,CDEC,deer creek,temperature,max,26.833333333333332
26,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,24.522486772486776
26,2000,deer creek,DCV,CDEC,deer creek,temperature,min,21.722222222222218
27,2000,deer creek,DCV,CDEC,deer creek,temperature,max,24.555555555555557
27,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,21.54139610389611
27,2000,deer creek,DCV,CDEC,deer creek,temperature,min,19.111111111111114
28,2000,deer creek,DCV,CDEC,deer creek,temperature,max,23.944444444444443
28,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,21.87580384591254
28,2000,deer creek,DCV,CDEC,deer creek,temperature,min,18.88888888888889
29,2000,deer creek,DCV,CDEC,deer creek,temperature,max,24.61111111111111
29,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,22.445609040717734
29,2000,deer creek,DCV,CDEC,deer creek,temperature,min,20.555555555555557
30,2000,deer creek,DCV,CDEC,deer creek,temperature,max,24.388888888888893
30,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,22.770171957671955
30,2000,deer creek,DCV,CDEC,deer creek,temperature,min,20.833333333333332
31,2000,deer creek,DCV,CDEC,deer creek,temperature,max,26.22222222222222
31,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,24.02645502645502
31,2000,deer creek,DCV,CDEC,deer creek,temperature,min,21.611111111111114
32,2000,deer creek,DCV,CDEC,deer creek,temperature,max,25.72222222222222
32,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,23.35846560846561
32,2000,deer creek,DCV,CDEC,deer creek,temperature,min,20.500000000000004
33,2000,deer creek,DCV,CDEC,deer creek,temperature,max,23.444444444444443
33,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,21.787037037037038
33,2000,deer creek,DCV,CDEC,deer creek,temperature,min,20.166666666666668
34,2000,deer creek,DCV,CDEC,deer creek,temperature,max,22.11111111111111
34,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,20.4482257878997
34,2000,deer creek,DCV,CDEC,deer creek,temperature,min,18.88888888888889
35,2000,deer creek,DCV,CDEC,deer creek,temperature,max,21.666666666666668
35,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,19.539049919484704
35,2000,deer creek,DCV,CDEC,deer creek,temperature,min,16.833333333333332
36,2000,deer creek,DCV,CDEC,deer creek,temperature,max,18.555555555555557
36,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,16.72685185185185
36,2000,deer creek,DCV,CDEC,deer creek,temperature,min,14.722222222222221
37,2000,deer creek,DCV,CDEC,deer creek,temperature,max,25.555555555555557
37,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,18.494073498964806
37,2000,deer creek,DCV,CDEC,deer creek,temperature,min,16.555555555555557
38,2000,deer creek,DCV,CDEC,deer creek,temperature,max,21.999999999999996
38,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,19.959986772486776
38,2000,deer creek,DCV,CDEC,deer creek,temperature,min,17.944444444444443
39,2000,deer creek,DCV,CDEC,deer creek,temperature,max,18.22222222222222
39,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,16.744047619047617
39,2000,deer creek,DCV,CDEC,deer creek,temperature,min,15.11111111111111
40,2000,deer creek,DCV,CDEC,deer creek,temperature,max,19.055555555555557
40,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,17.060185185185183
40,2000,deer creek,DCV,CDEC,deer creek,temperature,min,15
41,2000,deer creek,DCV,CDEC,deer creek,temperature,max,17.11111111111111
41,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,14.441137566137568
41,2000,deer creek,DCV,CDEC,deer creek,temperature,min,12.166666666666666
42,2000,deer creek,DCV,CDEC,deer creek,temperature,max,14.222222222222221
42,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,13.038029100529103
42,2000,deer creek,DCV,CDEC,deer creek,temperature,min,12.222222222222221
43,2000,deer creek,DCV,CDEC,deer creek,temperature,max,12.444444444444445
43,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,10.970568783068783
43,2000,deer creek,DCV,CDEC,deer creek,temperature,min,9.722222222222221
44,2000,deer creek,DCV,CDEC,deer creek,temperature,max,11.333333333333334
44,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,10.21329365079365
44,2000,deer creek,DCV,CDEC,deer creek,temperature,min,9.055555555555554
45,2000,deer creek,DCV,CDEC,deer creek,temperature,max,11.055555555555555
45,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,9.300595238095237
45,2000,deer creek,DCV,CDEC,deer creek,temperature,min,7.444444444444445
46,2000,deer creek,DCV,CDEC,deer creek,temperature,max,7.333333333333335
46,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,5.625992063492063
46,2000,deer creek,DCV,CDEC,deer creek,temperature,min,4.666666666666666
47,2000,deer creek,DCV,CDEC,deer creek,temperature,max,7.000000000000001
47,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,5.732473544973545
47,2000,deer creek,DCV,CDEC,deer creek,temperature,min,4.833333333333335
48,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.38888888888889
48,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,7.822420634920634
48,2000,deer creek,DCV,CDEC,deer creek,temperature,min,6.111111111111111
49,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.944444444444445
49,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,6.946097883597884
49,2000,deer creek,DCV,CDEC,deer creek,temperature,min,6.0555555555555545
50,2000,deer creek,DCV,CDEC,deer creek,temperature,max,9.166666666666666
50,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,7.945756172839506
50,2000,deer creek,DCV,CDEC,deer creek,temperature,min,7.166666666666667
51,2000,deer creek,DCV,CDEC,deer creek,temperature,max,8.11111111111111
51,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,6.340277777777777
51,2000,deer creek,DCV,CDEC,deer creek,temperature,min,5.1111111111111125
52,2000,deer creek,DCV,CDEC,deer creek,temperature,max,7.555555555555555
52,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,5.952050264550265
52,2000,deer creek,DCV,CDEC,deer creek,temperature,min,4.8888888888888875
53,2000,deer creek,DCV,CDEC,deer creek,temperature,max,5.666666666666668
53,2000,deer creek,DCV,CDEC,deer creek,temperature,mean,5.122685185185185
53,2000,deer creek,DCV,CDEC,deer creek,temperature,min,4.777777777777779
1,2001,deer creek,DCV,CDEC,deer creek,temperature,max,6.0555555555555545
1,2001,deer creek,DCV,CDEC,deer creek,temperature,mean,5.345238095238095
1,2001,deer creek,DCV,CDEC,deer creek,temperature,min,4.833333333333335
2,2001,deer creek,DCV,CDEC,deer creek,temperature,max,7.222222222222222
2,2001,deer creek,DCV,CDEC,deer creek,temperature,mean,6.49746951920865
2,2001,deer creek,DCV,CDEC,deer creek,temperature,min,5.166666666666665
