week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
9,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.342915718885454
10,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,12.422393254967483
10,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.538899499909054
10,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.17539129536598
11,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,12.157087242998465
11,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.20293734857378
11,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.119587213495516
12,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.08293597036396
12,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.820102825771786
12,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.50763569470278
13,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,12.884285016588615
13,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.071685102984423
13,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,11.062311176164831
14,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.148214225808818
14,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.279745570674995
14,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,11.33987327271203
15,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.67701137339614
15,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.544384390744254
15,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,11.506051561334472
16,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.941190910388851
16,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.491314001302417
16,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.504719069092548
17,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,14.999160697222267
17,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.491471402294618
17,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,11.726799974838434
18,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,14.66788802843398
18,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.57331862237119
18,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,12.17042818209999
19,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,15.593736755799474
19,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.194836280521402
19,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,12.614280745177714
20,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,16.519460319278714
20,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.047019529138575
20,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,13.280003500840262
21,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,15.791323816541638
21,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.14527385401642
21,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,12.445522364669296
22,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,17.709238255864406
22,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.788552416927663
22,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,12.111931830435465
23,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,18.502840759875724
23,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.472002227416322
23,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,14.444822011910569
24,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,19.031450161633664
24,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.253548961790635
24,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,13.88846386182723
25,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,20.618717751599423
25,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.72809408657337
25,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,15.222040753405953
26,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,21.412445419496997
26,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.05901723993328
26,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,16.387756687740943
27,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,20.88277212470588
27,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.44016332670457
27,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,15.77570663369523
28,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,21.345414869644554
28,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.826663213435616
28,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,16.164203826534838
29,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,22.3369799260568
29,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.64402901443513
29,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,16.663860471483027
30,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,22.86602740141664
30,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.079152725257273
30,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,17.162731871074612
31,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,21.34416323078199
31,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.841539283198383
31,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,16.273007542573616
32,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,21.27757075453144
32,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.962556131844817
32,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,16.160726311384174
33,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,20.549371669851237
33,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.060810456722667
33,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,15.43751680522988
34,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,19.887389569762817
34,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.716143943482976
34,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,15.214412655656115
35,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,20.28387791205283
35,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.967726220695614
35,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,15.602797670587636
36,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,19.952605243264543
36,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.82761221220964
36,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,15.657367795469154
37,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,20.084413393016824
37,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.509058784683194
37,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,14.378248850863862
38,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,17.967097016601176
38,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.02412086196534
38,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,13.76608661891006
39,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,17.569544781277983
39,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.823076320148475
39,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,13.82144198914818
40,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,16.577040995718807
40,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.134587511684455
40,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,13.153251319507746
41,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,16.31204789346543
41,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.65065120797415
41,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,12.87479179969586
42,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,15.650065793377006
42,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.110136551885159
42,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,12.206937663779684
43,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,15.120392498585892
43,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.28237795295052
43,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,11.316652445738256
44,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.532248761416334
44,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.476380258776915
44,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.982837555688253
45,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,14.987019800255409
45,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.145771907401402
45,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,11.259502228970764
46,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.927923538445686
46,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.396352565606488
46,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,10.536853612356897
47,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.795552151205252
47,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.43467797616099
47,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,9.86843858690029
48,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,11.47964740295739
48,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.000964605862064
48,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,8.70047909440358
49,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,11.478896419639852
49,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.061050921177605
49,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,8.811526368604074
50,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,13.066289173491873
50,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.65745711262213
50,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,9.977242302939068
51,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,10.419925321716388
51,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.532748589929879
51,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,8.253822083623707
52,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,11.808541957906808
52,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.332705667120567
52,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,8.91965701719434
53,2006,yuba river,interpolated,interpolated,yuba river,temperature,max,10.485203577161249
53,2006,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.018866228267193
53,2006,yuba river,interpolated,interpolated,yuba river,temperature,min,9.197443469557708
1,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,11.344960483821216
1,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.035792541781532
1,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.585281237603906
2,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,10.683040965675922
2,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.112285961898346
2,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,7.083843388781451
3,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,9.690099106514852
3,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,8.5369538581917
3,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,7.194778485073861
4,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,10.417359462048132
4,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.389137106808871
4,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.138960760548292
5,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,10.946094027692329
5,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.971485136389221
5,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.804571338302752
6,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,13.06265942079044
6,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.702808937352156
6,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,9.47130369513807
7,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,13.326776375840025
7,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.854291052664038
7,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,10.415149436888242
8,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,12.466706559464413
8,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.048293358490437
8,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,9.580443944901107
9,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,12.465955576146875
9,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.816783550008124
9,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,9.524303329306388
10,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,13.920851778872205
10,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.204285055746725
10,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,10.746384235052272
11,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,14.780483521645918
11,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.378529694827192
11,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.57940705841812
12,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,14.78004544804402
12,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.0947937149184
12,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,10.966908292740062
13,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,13.456832231184714
13,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.181683429070938
13,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,10.132539334477183
14,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,15.70539351986449
14,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.21137457845758
14,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,12.187979597313172
15,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,15.374433760791842
15,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.148839413251023
15,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.075599830870754
16,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,14.977069271298031
16,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.590916033353206
16,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,10.574597051025536
17,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,18.15166703317269
17,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.705231758110333
17,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,10.963318599681315
18,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,18.085450048580903
18,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.630400463907463
18,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.795668355598648
19,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,19.077202850822538
19,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.544515864863087
19,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,13.40725605535691
20,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,19.4075367904639
20,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,17.061581180160335
20,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,14.129007248706092
21,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,19.605311597035453
21,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.834423552630227
21,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,14.07241792147903
22,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,20.729560950403773
22,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.117472715515866
22,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,15.238919101170625
23,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,19.604435449831655
23,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.867552564217174
23,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,13.848416348640578
24,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,21.985681035467508
24,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.786020146124997
24,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,15.348508062566005
25,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,21.654658694451733
25,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.02889806143322
25,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.236437544537626
26,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,21.5878784723718
26,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.967123310086972
26,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.01400646241238
27,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,23.042837257040254
27,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.801897834895318
27,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.17996039521865
28,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,22.447259887373
28,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.744475264501272
28,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,17.01231015113598
29,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,22.11604980052784
29,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.07339517984608
29,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.17805337078119
30,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,22.843184992174866
30,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,20.003917685602975
30,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.899468030406112
31,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,22.51184974144345
31,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.828986229499346
31,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,17.065982852752814
32,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,21.25447801751715
32,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.78361858295437
32,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,15.953042196769964
33,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,20.857301273852723
33,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.39107807924041
33,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,15.84120967721287
34,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,21.91520847874301
34,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.395587661184816
34,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.285623129831023
35,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,22.51009744703586
35,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,19.73421355744159
35,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.72947569290875
36,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,21.38528485617938
36,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.784593891845162
36,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,16.450230927740265
37,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,20.524714384258747
37,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,18.03082236909804
37,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,15.170999805226888
38,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,19.002850213624097
38,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.245583960677916
38,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,14.114424120654933
39,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,17.348364327976505
39,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,15.28290775222487
39,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,12.946240272342049
40,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,16.62041557106881
40,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.698871286613809
40,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,12.27849831433396
41,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,15.56138189120222
41,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.123539182907164
41,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,12.444564425048316
42,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,15.097862999059757
42,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.957312088707955
42,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.832290015186429
43,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,15.361792208279956
43,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.895537337361706
43,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,12.054496741495504
44,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,15.626284654988307
44,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.942567109820628
44,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.830719524473228
45,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,14.037828008103112
45,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.036469253746265
45,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.719223538640389
46,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,14.302132708982082
46,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.296755892863318
46,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,11.774242375154248
47,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,13.971172949909434
47,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.576800198726298
47,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,9.605286924139874
48,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,11.919885812256185
48,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.548841275990148
48,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.993124692186072
49,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,12.382465975251725
49,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.270459096041114
49,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,9.325705625247132
50,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,10.265212180779203
50,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.598377392378367
50,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.491448844892338
51,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,11.323056803726365
51,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.302586488620507
51,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.768450051899105
52,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,10.661262449467326
52,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.370375546832907
52,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,7.989772997598605
53,2007,yuba river,interpolated,interpolated,yuba river,temperature,max,9.470045128189684
53,2007,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.091353555597188
53,2007,yuba river,interpolated,interpolated,yuba river,temperature,min,8.378382368346298
1,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,10.925129076744398
1,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.954053700823707
1,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,8.433849916492502
2,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,11.71854383492633
2,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.630698984368536
2,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.488406398718912
3,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,10.99065765996177
3,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,9.763770756864037
3,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,8.765309070472702
4,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,11.122215481941536
4,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.058874843598742
4,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,8.820552262802735
5,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,11.055623005690986
5,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.279991854145933
5,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.319872374026666
6,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,11.91512958457844
6,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.718717912303461
6,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.152460128415278
7,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,12.113154718922504
7,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,10.800565132380038
7,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.262497801443002
8,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,12.311179853266562
8,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.10872576197136
8,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.98458552851644
9,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,13.038690536572355
9,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.77811741059585
9,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.038706941765614
10,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,13.567237356387167
10,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.67282084972753
10,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.038482585949444
11,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,14.09640999563326
11,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,11.90699440313134
11,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.481451368417591
12,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,13.963350207018417
12,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.232563756531492
12,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.426082355524365
13,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,14.360151459024076
13,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.086626739680312
13,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.202305138502084
14,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,14.0947202831688
14,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.270044949070648
14,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.368819960848786
15,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,15.351278441834427
15,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.96119750245617
15,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.47908198969268
16,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,14.755575908280914
16,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,12.507726465411311
16,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,9.866471046106536
17,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,16.80579915290099
17,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.251105190223312
17,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,10.477511498979478
18,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,16.408372081464048
18,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,13.737705238855114
18,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,11.088103240220075
19,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,16.93754472071014
19,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.842314982700277
19,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,12.69890569462174
20,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,19.31835223274409
20,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,16.30380356462639
20,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,12.642989434843193
21,2008,yuba river,interpolated,interpolated,yuba river,temperature,max,17.664367002641523
21,2008,yuba river,interpolated,interpolated,yuba river,temperature,mean,14.827570003812948
21,2008,yuba river,interpolated,interpolated,yuba river,temperature,min,12.308164943620415
