year,week,stream,site,count,mean_fork_length,hours_fished,flow_cfs,run_year
2003,45,feather river,eye riffle,NA,NA,NA,723,2004
2003,45,feather river,herringer riffle,NA,NA,NA,2570.1428571428573,2004
2003,46,feather river,eye riffle,NA,NA,NA,723.7142857142857,2004
2003,46,feather river,herringer riffle,NA,NA,NA,2572.285714285714,2004
2003,47,feather river,eye riffle,NA,NA,NA,723.8571428571429,2004
2003,47,feather river,herringer riffle,NA,NA,NA,2573.8571428571427,2004
2003,48,feather river,eye riffle,NA,NA,NA,728.1428571428571,2004
2003,48,feather river,herringer riffle,NA,NA,NA,2582.4285714285716,2004
2003,49,feather river,eye riffle,NA,NA,NA,740.8571428571429,2004
2003,49,feather river,herringer riffle,NA,NA,NA,2586.5714285714284,2004
2003,50,feather river,eye riffle,2381,33.9,168,723,2004
2003,50,feather river,herringer riffle,1232,33.955882352941174,336,2568.714285714286,2004
2003,51,feather river,eye riffle,5473,34.391304347826086,168,723.8571428571429,2004
2003,51,feather river,herringer riffle,2782,34.22549019607843,336,2571,2004
2003,52,feather river,eye riffle,19356,34.98275862068966,168,729.4285714285714,2004
2003,52,feather river,herringer riffle,5929,35.410526315789475,336,2579.4285714285716,2004
2003,53,feather river,eye riffle,1747,35.875,168,731,2004
2003,53,feather river,herringer riffle,414,35.35294117647059,336,2591,2004
2004,1,feather river,eye riffle,58943,35.293103448275865,168,730.4285714285714,2004
2004,1,feather river,herringer riffle,20392,34.91304347826087,336,2587.5714285714284,2004
2004,2,feather river,eye riffle,40886,35.37735849056604,168,727.2857142857143,2004
2004,2,feather river,herringer riffle,11552,37.8421052631579,336,2260.1428571428573,2004
2004,3,feather river,eye riffle,18299,35.56603773584906,168,725,2004
2004,3,feather river,herringer riffle,14411,36.18627450980392,336,1857.857142857143,2004
2004,4,feather river,eye riffle,33462,35.56603773584906,168,971.1428571428571,2004
2004,4,feather river,herringer riffle,20329,39.824742268041234,336,1979.7142857142858,2004
2004,5,feather river,eye riffle,32908,36.425925925925924,168,1314.2857142857142,2004
2004,5,feather river,herringer riffle,105484,39.5,336,1911.4285714285713,2004
2004,6,feather river,eye riffle,97349,37.35,168,722.5714285714286,2004
2004,6,feather river,herringer riffle,218571,38.975,336,1858.2857142857142,2004
2004,7,feather river,eye riffle,63960,36.96296296296296,168,729.1428571428571,2004
2004,7,feather river,herringer riffle,146075,41.371212121212125,336,1969.142857142857,2004
2004,8,feather river,eye riffle,108677,38.779411764705884,168,724.2857142857143,2004
2004,8,feather river,herringer riffle,85925,40.779661016949156,336,8534.285714285714,2004
2004,9,feather river,eye riffle,7683,39.69642857142857,168,2184,2004
2004,9,feather river,herringer riffle,10867,37.78846153846154,336,15298.285714285714,2004
2004,10,feather river,eye riffle,11326,39.208955223880594,168,1039.4285714285713,2004
2004,10,feather river,herringer riffle,66422,41.87596899224806,336,5379.428571428572,2004
2004,11,feather river,eye riffle,5364,37.8,168,740.8571428571429,2004
2004,11,feather river,herringer riffle,123411,41.58536585365854,336,4145.142857142857,2004
2004,12,feather river,eye riffle,1951,38.0625,168,742.1428571428571,2004
2004,12,feather river,herringer riffle,45252,40.014084507042256,336,6622.142857142857,2004
2004,13,feather river,eye riffle,798,39.350515463917525,168,743.2857142857143,2004
2004,13,feather river,herringer riffle,6962,42.168067226890756,336,5700.428571428572,2004
2004,14,feather river,eye riffle,291,38.610169491525426,168,745.4285714285714,2004
2004,14,feather river,herringer riffle,1863,47.38793103448276,336,7366.857142857143,2004
2004,15,feather river,eye riffle,43,42.25,168,749.5714285714286,2004
2004,15,feather river,herringer riffle,789,50.598765432098766,168,9509.57142857143,2004
2004,16,feather river,eye riffle,99,52.527027027027025,168,745.8571428571429,2004
2004,16,feather river,herringer riffle,796,55.76699029126213,168,6345.857142857143,2004
2004,17,feather river,eye riffle,95,47.07692307692308,168,745,2004
2004,17,feather river,herringer riffle,4424,61.794520547945204,336,2116.4285714285716,2004
2004,18,feather river,eye riffle,39,55.888888888888886,168,741.8571428571429,2004
2004,18,feather river,herringer riffle,3209,62.406143344709896,336,1893.2857142857142,2004
2004,19,feather river,eye riffle,47,71.38235294117646,168,740.2857142857143,2004
2004,19,feather river,herringer riffle,2536,65.76041666666667,336,2134.5714285714284,2004
2004,20,feather river,eye riffle,69,64.28301886792453,168,737.7142857142857,2004
2004,20,feather river,herringer riffle,1507,69.98062015503876,336,2130.5714285714284,2004
2004,21,feather river,eye riffle,78,73.0909090909091,168,739.7142857142857,2004
2004,21,feather river,herringer riffle,982,76.05294117647058,336,2131.1428571428573,2004
2004,22,feather river,eye riffle,23,76.45454545454545,168,744.4285714285714,2004
2004,22,feather river,herringer riffle,1214,83.08994708994709,336,2210.1428571428573,2004
2004,23,feather river,eye riffle,13,72.6923076923077,168,741.7142857142857,2004
2004,23,feather river,herringer riffle,499,72.23214285714286,336,4030.285714285714,2004
2004,24,feather river,eye riffle,3,85.33333333333333,168,780.7142857142857,2004
2004,24,feather river,herringer riffle,NA,NA,NA,4149.285714285715,2004
2004,25,feather river,eye riffle,NA,NA,NA,807.7142857142857,2004
2004,25,feather river,herringer riffle,NA,NA,NA,4140.571428571428,2004
2004,26,feather river,eye riffle,NA,NA,NA,788.5714285714286,2004
2004,26,feather river,herringer riffle,NA,NA,NA,4918.571428571428,2004
2004,27,feather river,eye riffle,NA,NA,NA,845.4285714285714,2004
2004,27,feather river,herringer riffle,NA,NA,NA,7029.714285714285,2004
2004,28,feather river,eye riffle,NA,NA,NA,825.2857142857143,2004
2004,28,feather river,herringer riffle,NA,NA,NA,8176.714285714285,2004
2004,29,feather river,eye riffle,NA,NA,NA,886.8571428571429,2004
2004,29,feather river,herringer riffle,NA,NA,NA,7844,2004
2004,30,feather river,eye riffle,NA,NA,NA,768.2857142857143,2004
2004,30,feather river,herringer riffle,NA,NA,NA,6668.285714285715,2004
2004,31,feather river,eye riffle,NA,NA,NA,850.7142857142857,2004
2004,31,feather river,herringer riffle,NA,NA,NA,6667.857142857143,2004
2004,32,feather river,eye riffle,NA,NA,NA,875.5714285714286,2004
2004,32,feather river,herringer riffle,NA,NA,NA,6658.428571428572,2004
2004,33,feather river,eye riffle,NA,NA,NA,827.2857142857143,2004
2004,33,feather river,herringer riffle,NA,NA,NA,6660.142857142857,2004
2004,34,feather river,eye riffle,NA,NA,NA,750,2004
2004,34,feather river,herringer riffle,NA,NA,NA,6452.857142857143,2004
2004,35,feather river,eye riffle,NA,NA,NA,748,2004
2004,35,feather river,herringer riffle,NA,NA,NA,4679.428571428572,2004
2004,36,feather river,eye riffle,NA,NA,NA,741.4285714285714,2004
2004,36,feather river,herringer riffle,NA,NA,NA,4731.428571428572,2004
2004,37,feather river,eye riffle,NA,NA,NA,768,2004
2004,37,feather river,herringer riffle,NA,NA,NA,3163.714285714286,2004
2004,38,feather river,eye riffle,NA,NA,NA,749.5714285714286,2004
2004,38,feather river,herringer riffle,NA,NA,NA,2781,2004
2004,39,feather river,eye riffle,NA,NA,NA,744.8571428571429,2004
2004,39,feather river,herringer riffle,NA,NA,NA,2634.8571428571427,2004
2004,40,feather river,eye riffle,NA,NA,NA,743.8571428571429,2004
2004,40,feather river,herringer riffle,NA,NA,NA,2633.8571428571427,2004
2004,41,feather river,eye riffle,NA,NA,NA,742.7142857142857,2004
2004,41,feather river,herringer riffle,NA,NA,NA,2632.714285714286,2004
2004,42,feather river,eye riffle,NA,NA,NA,742.4285714285714,2004
2004,42,feather river,herringer riffle,NA,NA,NA,2583.8571428571427,2004
2004,43,feather river,eye riffle,NA,NA,NA,741,2004
2004,43,feather river,herringer riffle,NA,NA,NA,2199.5714285714284,2004
2004,44,feather river,eye riffle,NA,NA,NA,742.2857142857143,2004
2004,44,feather river,herringer riffle,NA,NA,NA,2180.8571428571427,2004
2004,45,feather river,herringer riffle,0,NA,168,2177.8571428571427,2005
2004,45,feather river,eye riffle,NA,NA,NA,740.7142857142857,2005
2004,46,feather river,eye riffle,6,28.833333333333332,168,740.1428571428571,2005
2004,46,feather river,herringer riffle,2,31.5,336,2177.285714285714,2005
2004,47,feather river,eye riffle,11,29.11111111111111,168,739,2005
2004,47,feather river,herringer riffle,4,32.333333333333336,336,2180.4285714285716,2005
2004,48,feather river,eye riffle,93,32.666666666666664,168,742.1428571428571,2005
2004,48,feather river,herringer riffle,27,33.285714285714285,336,2189.285714285714,2005
2004,49,feather river,eye riffle,307,33.8125,168,735.2857142857143,2005
2004,49,feather river,herringer riffle,318,35,336,1961,2005
2004,50,feather river,eye riffle,2647,34.05769230769231,168,735.2857142857143,2005
2004,50,feather river,herringer riffle,2200,36.08474576271186,336,1872.4285714285713,2005
2004,51,feather river,eye riffle,2500,38.88636363636363,168,736.1428571428571,2005
2004,51,feather river,herringer riffle,2254,35.447916666666664,336,1874.7142857142858,2005
2004,52,feather river,eye riffle,3009,35.42857142857143,168,736.7142857142857,2005
2004,52,feather river,herringer riffle,3421,35.45744680851064,336,1876.7142857142858,2005
2004,53,feather river,eye riffle,1259,40.733333333333334,168,756,2005
2004,53,feather river,herringer riffle,219,35.166666666666664,336,1891,2005
2005,1,feather river,eye riffle,20515,35.8125,168,745,2005
2005,1,feather river,herringer riffle,9257,36.602739726027394,336,1879.2857142857142,2005
2005,2,feather river,eye riffle,16302,36,168,747.8571428571429,2005
2005,2,feather river,herringer riffle,7557,37.42982456140351,336,1883.5714285714287,2005
2005,3,feather river,eye riffle,6168,36.25,168,751.2857142857143,2005
2005,3,feather river,herringer riffle,5304,38.06521739130435,336,1885.5714285714287,2005
2005,4,feather river,eye riffle,4504,37,168,746.7142857142857,2005
2005,4,feather river,herringer riffle,4483,41.30827067669173,336,1881,2005
2005,5,feather river,eye riffle,9929,36.945454545454545,168,741.4285714285714,2005
2005,5,feather river,herringer riffle,65582,43.83892617449664,336,1875.7142857142858,2005
2005,6,feather river,eye riffle,3333,36.82608695652174,168,739,2005
2005,6,feather river,herringer riffle,36529,40.351851851851855,336,1871.857142857143,2005
2005,7,feather river,eye riffle,2235,37.24528301886792,168,736.8571428571429,2005
2005,7,feather river,herringer riffle,35170,39.523809523809526,336,1868.2857142857142,2005
2005,8,feather river,eye riffle,2929,36.5,168,742.8571428571429,2005
2005,8,feather river,herringer riffle,106273,40.507462686567166,336,1877.142857142857,2005
2005,9,feather river,eye riffle,3320,38.21739130434783,168,744.8571428571429,2005
2005,9,feather river,herringer riffle,66509,39.25714285714286,336,1879.142857142857,2005
2005,10,feather river,eye riffle,2165,38.317460317460316,168,739,2005
2005,10,feather river,herringer riffle,32604,41.503311258278146,336,1871.857142857143,2005
2005,11,feather river,eye riffle,1331,39.630630630630634,168,742.8571428571429,2005
2005,11,feather river,herringer riffle,17241,43.38167938931298,336,1878.5714285714287,2005
2005,12,feather river,eye riffle,681,44.31404958677686,168,742.4285714285714,2005
2005,12,feather river,herringer riffle,4918,44.76036866359447,336,1878.142857142857,2005
2005,13,feather river,eye riffle,347,42.529411764705884,168,737.7142857142857,2005
2005,13,feather river,herringer riffle,2900,49.629629629629626,336,1843.4285714285713,2005
2005,14,feather river,eye riffle,375,46.25454545454546,168,742.8571428571429,2005
2005,14,feather river,herringer riffle,1048,52.51036269430052,336,1231.4285714285713,2005
2005,15,feather river,eye riffle,456,52.331896551724135,168,741,2005
2005,15,feather river,herringer riffle,677,53.91014492753623,336,1172,2005
2005,16,feather river,eye riffle,327,55.967532467532465,168,741.8571428571429,2005
2005,16,feather river,herringer riffle,876,61.76393442622951,336,1175.4285714285713,2005
2005,17,feather river,eye riffle,128,55.92045454545455,168,743.7142857142857,2005
2005,17,feather river,herringer riffle,614,66.31970260223048,336,1200.2857142857142,2005
2005,18,feather river,eye riffle,65,61.82142857142857,168,738.5714285714286,2005
2005,18,feather river,herringer riffle,993,69.80803571428571,336,1334.7142857142858,2005
2005,19,feather river,eye riffle,71,63.05555555555556,168,754.4285714285714,2005
2005,19,feather river,herringer riffle,682,73.23423423423424,336,1279.7142857142858,2005
2005,20,feather river,eye riffle,24,70.31818181818181,168,757.8571428571429,2005
2005,20,feather river,herringer riffle,376,75.02162162162162,336,1748.7142857142858,2005
2005,21,feather river,eye riffle,38,69,168,745.7142857142857,2005
2005,21,feather river,herringer riffle,140,68.76470588235294,336,3672.8571428571427,2005
2005,22,feather river,eye riffle,2,78,168,734.4285714285714,2005
2005,22,feather river,herringer riffle,38,76.92592592592592,336,2950.1428571428573,2005
2005,23,feather river,herringer riffle,5,73.6,336,2911.714285714286,2005
2005,23,feather river,eye riffle,NA,NA,NA,733.1428571428571,2005
2005,24,feather river,eye riffle,NA,NA,NA,754.7142857142857,2005
2005,24,feather river,herringer riffle,NA,NA,NA,4277.571428571428,2005
2005,25,feather river,eye riffle,NA,NA,NA,780.1428571428571,2005
2005,25,feather river,herringer riffle,NA,NA,NA,4308.714285714285,2005
2005,26,feather river,eye riffle,NA,NA,NA,795,2005
2005,26,feather river,herringer riffle,NA,NA,NA,2442.1428571428573,2005
2005,27,feather river,eye riffle,NA,NA,NA,908.7142857142857,2005
2005,27,feather river,herringer riffle,NA,NA,NA,2410.1428571428573,2005
2005,28,feather river,eye riffle,NA,NA,NA,925.8571428571429,2005
2005,28,feather river,herringer riffle,NA,NA,NA,3447.285714285714,2005
2005,29,feather river,eye riffle,NA,NA,NA,762.1428571428571,2005
2005,29,feather river,herringer riffle,NA,NA,NA,4593.571428571428,2005
2005,30,feather river,eye riffle,NA,NA,NA,815.7142857142857,2005
2005,30,feather river,herringer riffle,NA,NA,NA,3912.8571428571427,2005
2005,31,feather river,eye riffle,NA,NA,NA,805.2857142857143,2005
2005,31,feather river,herringer riffle,NA,NA,NA,3669.5714285714284,2005
2005,32,feather river,eye riffle,NA,NA,NA,801.8571428571429,2005
2005,32,feather river,herringer riffle,NA,NA,NA,3669,2005
2005,33,feather river,eye riffle,NA,NA,NA,727.2857142857143,2005
2005,33,feather river,herringer riffle,NA,NA,NA,3991.5714285714284,2005
2005,34,feather river,eye riffle,NA,NA,NA,723.1428571428571,2005
2005,34,feather river,herringer riffle,NA,NA,NA,4124.571428571428,2005
2005,35,feather river,eye riffle,NA,NA,NA,725.5714285714286,2005
2005,35,feather river,herringer riffle,NA,NA,NA,4128.428571428572,2005
2005,36,feather river,eye riffle,NA,NA,NA,732.7142857142857,2005
2005,36,feather river,herringer riffle,NA,NA,NA,4132.714285714285,2005
2005,37,feather river,eye riffle,NA,NA,NA,720.4285714285714,2005
2005,37,feather river,herringer riffle,NA,NA,NA,4121.857142857143,2005
2005,38,feather river,eye riffle,NA,NA,NA,723.2857142857143,2005
2005,38,feather river,herringer riffle,NA,NA,NA,4400.428571428572,2005
2005,39,feather river,eye riffle,NA,NA,NA,738.7142857142857,2005
2005,39,feather river,herringer riffle,NA,NA,NA,4831.571428571428,2005
2005,40,feather river,eye riffle,NA,NA,NA,723.4285714285714,2005
2005,40,feather river,herringer riffle,NA,NA,NA,5342,2005
2005,41,feather river,eye riffle,NA,NA,NA,718.8571428571429,2005
2005,41,feather river,herringer riffle,NA,NA,NA,3494.5714285714284,2005
2005,42,feather river,eye riffle,NA,NA,NA,742.1428571428571,2005
2005,42,feather river,herringer riffle,NA,NA,NA,2592.1428571428573,2005
2005,43,feather river,eye riffle,NA,NA,NA,776.7142857142857,2005
2005,43,feather river,herringer riffle,NA,NA,NA,2625.285714285714,2005
2005,44,feather river,eye riffle,NA,NA,NA,768.8571428571429,2005
2005,44,feather river,herringer riffle,NA,NA,NA,2613.1428571428573,2005
2005,45,feather river,eye riffle,NA,NA,NA,769,2006
2005,45,feather river,herringer riffle,NA,NA,NA,2616.1428571428573,2006
2005,46,feather river,eye riffle,2,31.5,168,781.8571428571429,2006
2005,46,feather river,herringer riffle,0,NA,336,2629,2006
2005,47,feather river,eye riffle,NA,NA,NA,765.8571428571429,2006
2005,47,feather river,herringer riffle,NA,NA,NA,2611.5714285714284,2006
2005,48,feather river,eye riffle,72,32.333333333333336,168,762.4285714285714,2006
2005,48,feather river,herringer riffle,4,34.25,336,2612.4285714285716,2006
2005,49,feather river,eye riffle,377,32.833333333333336,168,754.8571428571429,2006
2005,49,feather river,herringer riffle,604,33.867924528301884,336,2604.8571428571427,2006
2005,50,feather river,eye riffle,1950,34.17142857142857,168,754.1428571428571,2006
2005,50,feather river,herringer riffle,1052,34.614285714285714,336,2605.5714285714284,2006
2005,51,feather river,eye riffle,16108,33.90909090909091,168,1465,2006
2005,51,feather river,herringer riffle,3965,34.66346153846154,336,5675,2006
2005,52,feather river,eye riffle,1612,33.523809523809526,168,18778.285714285714,2006
2005,52,feather river,herringer riffle,651,34.285714285714285,168,33635.42857142857,2006
2005,53,feather river,eye riffle,NA,NA,NA,52993,2006
2005,53,feather river,herringer riffle,NA,NA,NA,69093,2006
2006,1,feather river,herringer riffle,398,34.266666666666666,336,45953.28571428572,2006
2006,1,feather river,eye riffle,NA,NA,NA,30253.285714285714,2006
2006,1,feather river,steep riffle,NA,NA,NA,30253.285714285714,2006
2006,2,feather river,herringer riffle,545,34.56741573033708,336,12952.42857142857,2006
2006,2,feather river,eye riffle,NA,NA,NA,802.4285714285714,2006
2006,2,feather river,steep riffle,NA,NA,NA,802.4285714285714,2006
2006,3,feather river,eye riffle,5245,36.568627450980394,168,806.7142857142857,2006
2006,3,feather river,herringer riffle,736,36.710743801652896,168,9762.42857142857,2006
2006,3,feather river,steep riffle,NA,NA,NA,806.7142857142857,2006
2006,4,feather river,eye riffle,5625,36.655913978494624,168,805.2857142857143,2006
2006,4,feather river,herringer riffle,1418,36.829787234042556,168,8242.42857142857,2006
2006,4,feather river,steep riffle,NA,NA,NA,805.2857142857143,2006
2006,5,feather river,eye riffle,3412,35.55882352941177,168,812.5714285714286,2006
2006,5,feather river,herringer riffle,1218,37.05555555555556,168,12389.714285714286,2006
2006,5,feather river,steep riffle,NA,NA,NA,812.5714285714286,2006
2006,6,feather river,eye riffle,12244,37.39506172839506,168,824.4285714285714,2006
2006,6,feather river,herringer riffle,1164,37.013333333333335,168,11605.857142857143,2006
2006,6,feather river,steep riffle,NA,NA,NA,824.4285714285714,2006
2006,7,feather river,eye riffle,7712,37.94,168,839.5714285714286,2006
2006,7,feather river,herringer riffle,4090,39.89333333333333,168,3929.5714285714284,2006
2006,7,feather river,steep riffle,NA,NA,NA,839.5714285714286,2006
2006,8,feather river,eye riffle,2720,35.648148148148145,168,846,2006
2006,8,feather river,herringer riffle,2955,40.2375,168,4093.1428571428573,2006
2006,8,feather river,steep riffle,NA,NA,NA,846,2006
2006,9,feather river,eye riffle,492,37.18867924528302,168,13911.142857142857,2006
2006,9,feather river,herringer riffle,1007,40.91044776119403,168,28275.428571428572,2006
2006,9,feather river,steep riffle,NA,NA,NA,13911.142857142857,2006
2006,10,feather river,eye riffle,306,38.96551724137931,168,8353.142857142857,2006
2006,10,feather river,herringer riffle,217,37.11764705882353,168,24724.571428571428,2006
2006,10,feather river,steep riffle,NA,NA,NA,8353.142857142857,2006
2006,11,feather river,eye riffle,1001,39.65,168,845,2006
2006,11,feather river,herringer riffle,436,42.604651162790695,168,11187.857142857143,2006
2006,11,feather river,steep riffle,NA,NA,NA,845,2006
2006,12,feather river,eye riffle,811,37.46808510638298,168,1009.8571428571429,2006
2006,12,feather river,herringer riffle,944,45.29761904761905,168,12509.857142857143,2006
2006,12,feather river,steep riffle,NA,NA,NA,1009.8571428571429,2006
2006,13,feather river,eye riffle,165,37.44117647058823,168,1347,2006
2006,13,feather river,herringer riffle,165,39.83673469387755,168,18318.428571428572,2006
2006,13,feather river,steep riffle,NA,NA,NA,1347,2006
2006,14,feather river,eye riffle,13,42.416666666666664,168,10411.285714285714,2006
2006,14,feather river,herringer riffle,51,43.44444444444444,168,27511.285714285714,2006
2006,14,feather river,steep riffle,NA,NA,NA,10411.285714285714,2006
2006,15,feather river,eye riffle,5,48.6,168,5798.285714285715,2006
2006,15,feather river,herringer riffle,20,44.10526315789474,168,22898.285714285714,2006
2006,15,feather river,steep riffle,NA,NA,NA,5798.285714285715,2006
2006,16,feather river,eye riffle,0,NA,168,5741.142857142857,2006
2006,16,feather river,herringer riffle,14,64.92857142857143,168,22841.14285714286,2006
2006,16,feather river,steep riffle,NA,NA,NA,5741.142857142857,2006
2006,17,feather river,herringer riffle,42,56.233333333333334,168,18828,2006
2006,17,feather river,eye riffle,NA,NA,NA,3028,2006
2006,17,feather river,steep riffle,NA,NA,NA,3028,2006
2006,18,feather river,herringer riffle,154,62.79347826086956,168,17154.285714285714,2006
2006,18,feather river,eye riffle,NA,NA,NA,825.7142857142857,2006
2006,18,feather river,steep riffle,NA,NA,NA,825.7142857142857,2006
2006,19,feather river,herringer riffle,565,67.5,168,12522.285714285714,2006
2006,19,feather river,steep riffle,24,50.541666666666664,168,835.1428571428571,2006
2006,19,feather river,eye riffle,NA,NA,NA,835.1428571428571,2006
2006,20,feather river,herringer riffle,242,67.94680851063829,168,12017.285714285714,2006
2006,20,feather river,steep riffle,51,68.90243902439025,168,843,2006
2006,20,feather river,eye riffle,NA,NA,NA,843,2006
2006,21,feather river,herringer riffle,287,72.31343283582089,168,6997.285714285715,2006
2006,21,feather river,steep riffle,21,59.1578947368421,168,830.1428571428571,2006
2006,21,feather river,eye riffle,NA,NA,NA,830.1428571428571,2006
2006,22,feather river,herringer riffle,61,74.85714285714286,168,3354.5714285714284,2006
2006,22,feather river,eye riffle,NA,NA,NA,817.4285714285714,2006
2006,22,feather river,steep riffle,NA,NA,NA,817.4285714285714,2006
2006,23,feather river,herringer riffle,13,70.76923076923077,168,6429.428571428572,2006
2006,23,feather river,eye riffle,NA,NA,NA,823.7142857142857,2006
2006,23,feather river,steep riffle,NA,NA,NA,823.7142857142857,2006
2006,24,feather river,herringer riffle,4,73.75,168,3967.714285714286,2006
2006,24,feather river,eye riffle,NA,NA,NA,826.2857142857143,2006
2006,24,feather river,steep riffle,NA,NA,NA,826.2857142857143,2006
2006,25,feather river,eye riffle,NA,NA,NA,826,2006
2006,25,feather river,herringer riffle,NA,NA,NA,3726,2006
2006,25,feather river,steep riffle,NA,NA,NA,826,2006
2006,26,feather river,eye riffle,NA,NA,NA,847.8571428571429,2006
2006,26,feather river,herringer riffle,NA,NA,NA,3416.4285714285716,2006
2006,26,feather river,steep riffle,NA,NA,NA,847.8571428571429,2006
2006,27,feather river,eye riffle,NA,NA,NA,827.2857142857143,2006
2006,27,feather river,herringer riffle,NA,NA,NA,2715.8571428571427,2006
2006,27,feather river,steep riffle,NA,NA,NA,827.2857142857143,2006
2006,28,feather river,eye riffle,NA,NA,NA,829.5714285714286,2006
2006,28,feather river,herringer riffle,NA,NA,NA,3019.5714285714284,2006
2006,28,feather river,steep riffle,NA,NA,NA,829.5714285714286,2006
2006,29,feather river,eye riffle,NA,NA,NA,816.8571428571429,2006
2006,29,feather river,herringer riffle,NA,NA,NA,4064,2006
2006,29,feather river,steep riffle,NA,NA,NA,816.8571428571429,2006
2006,30,feather river,eye riffle,NA,NA,NA,803,2006
2006,30,feather river,herringer riffle,NA,NA,NA,4145.857142857143,2006
2006,30,feather river,steep riffle,NA,NA,NA,803,2006
2006,31,feather river,eye riffle,NA,NA,NA,744.8571428571429,2006
2006,31,feather river,herringer riffle,NA,NA,NA,4149.142857142857,2006
2006,31,feather river,steep riffle,NA,NA,NA,744.8571428571429,2006
2006,32,feather river,eye riffle,NA,NA,NA,745.2857142857143,2006
2006,32,feather river,herringer riffle,NA,NA,NA,4149.571428571428,2006
2006,32,feather river,steep riffle,NA,NA,NA,745.2857142857143,2006
2006,33,feather river,eye riffle,NA,NA,NA,745.2857142857143,2006
2006,33,feather river,herringer riffle,NA,NA,NA,4151,2006
2006,33,feather river,steep riffle,NA,NA,NA,745.2857142857143,2006
2006,34,feather river,eye riffle,NA,NA,NA,782.4285714285714,2006
2006,34,feather river,herringer riffle,NA,NA,NA,4191,2006
2006,34,feather river,steep riffle,NA,NA,NA,782.4285714285714,2006
2006,35,feather river,eye riffle,NA,NA,NA,845.7142857142857,2006
2006,35,feather river,herringer riffle,NA,NA,NA,4254.285714285715,2006
2006,35,feather river,steep riffle,NA,NA,NA,845.7142857142857,2006
2006,36,feather river,eye riffle,NA,NA,NA,830.2857142857143,2006
2006,36,feather river,herringer riffle,NA,NA,NA,4414.571428571428,2006
2006,36,feather river,steep riffle,NA,NA,NA,830.2857142857143,2006
2006,37,feather river,eye riffle,NA,NA,NA,786.8571428571429,2006
2006,37,feather river,herringer riffle,NA,NA,NA,4514,2006
2006,37,feather river,steep riffle,NA,NA,NA,786.8571428571429,2006
2006,38,feather river,eye riffle,NA,NA,NA,781.4285714285714,2006
2006,38,feather river,herringer riffle,NA,NA,NA,4191.428571428572,2006
2006,38,feather river,steep riffle,NA,NA,NA,781.4285714285714,2006
2006,39,feather river,eye riffle,NA,NA,NA,791.5714285714286,2006
2006,39,feather river,herringer riffle,NA,NA,NA,3474.4285714285716,2006
2006,39,feather river,steep riffle,NA,NA,NA,791.5714285714286,2006
2006,40,feather river,eye riffle,NA,NA,NA,801.1428571428571,2006
2006,40,feather river,herringer riffle,NA,NA,NA,3198.285714285714,2006
2006,40,feather river,steep riffle,NA,NA,NA,801.1428571428571,2006
2006,41,feather river,eye riffle,NA,NA,NA,803.7142857142857,2006
2006,41,feather river,herringer riffle,NA,NA,NA,3125.1428571428573,2006
2006,41,feather river,steep riffle,NA,NA,NA,803.7142857142857,2006
2006,42,feather river,eye riffle,NA,NA,NA,812.7142857142857,2006
2006,42,feather river,herringer riffle,NA,NA,NA,2652.714285714286,2006
2006,42,feather river,steep riffle,NA,NA,NA,812.7142857142857,2006
2006,43,feather river,eye riffle,NA,NA,NA,811,2006
2006,43,feather river,herringer riffle,NA,NA,NA,2655.285714285714,2006
2006,43,feather river,steep riffle,NA,NA,NA,811,2006
2006,44,feather river,eye riffle,NA,NA,NA,815.7142857142857,2006
2006,44,feather river,herringer riffle,NA,NA,NA,2660,2006
2006,44,feather river,steep riffle,NA,NA,NA,815.7142857142857,2006
2006,45,feather river,steep riffle,NA,NA,NA,819.2857142857143,2007
2006,46,feather river,steep riffle,NA,NA,NA,821.5714285714286,2007
2006,47,feather river,steep riffle,NA,NA,NA,822.5714285714286,2007
2006,48,feather river,steep riffle,NA,NA,NA,813,2007
2006,49,feather river,steep riffle,NA,NA,NA,805.1428571428571,2007
2006,50,feather river,steep riffle,NA,NA,NA,808.8571428571429,2007
2006,51,feather river,steep riffle,7731,35.28125,168,810.7142857142857,2007
2006,52,feather river,steep riffle,25853,37.75675675675676,168,811.2857142857143,2007
2006,53,feather river,steep riffle,2593,36,168,810,2007
2007,1,feather river,steep riffle,23800,37.76923076923077,168,806.7142857142857,2007
2007,1,feather river,sunset pumps,113,37.5,168,1943.857142857143,2007
2007,2,feather river,steep riffle,30635,36.888888888888886,168,802.4285714285714,2007
2007,2,feather river,sunset pumps,1131,37,168,1941,2007
2007,3,feather river,steep riffle,23591,39.411764705882355,168,804,2007
2007,3,feather river,sunset pumps,1931,40.476190476190474,168,1942.5714285714287,2007
2007,4,feather river,steep riffle,25471,38.8125,168,803.8571428571429,2007
2007,4,feather river,sunset pumps,1604,38.333333333333336,168,1995.2857142857142,2007
2007,5,feather river,steep riffle,16005,37.64705882352941,168,799.7142857142857,2007
2007,5,feather river,sunset pumps,1524,37.64705882352941,168,2691.1428571428573,2007
2007,6,feather river,steep riffle,28213,39.301886792452834,168,804.2857142857143,2007
2007,6,feather river,sunset pumps,59,37.2,168,2697.1428571428573,2007
2007,7,feather river,steep riffle,31721,40.88461538461539,168,789,2007
2007,7,feather river,sunset pumps,282,38.54545454545455,168,2680.4285714285716,2007
2007,8,feather river,steep riffle,16117,40.68888888888889,168,793.1428571428571,2007
2007,8,feather river,sunset pumps,5413,44.163636363636364,168,3351.714285714286,2007
