week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
50,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,min,10.442027850407754
50,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.50241850477441
50,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.644945942464644
50,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.893739288590602
51,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.249523987133324
51,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,10.84938160750807
51,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,min,9.70627364358374
51,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.820517207554295
51,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.0045593324396975
51,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.497425680352427
52,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.58259958309154
52,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,10.997301840033336
52,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,min,9.705561274561774
52,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.053398802258517
52,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.099855364408127
52,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.497849032899935
53,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,max,11.580272935929358
53,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.44398775073418
53,2002,feather river,interpolated,interpolated,upper feather hfc,temperature,min,11.533014610503876
53,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.372004883429085
53,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.377642470423788
53,2002,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.503238716384391
1,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,11.913895565879493
1,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.29417473324565
1,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,11.166027968369328
1,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.60234958617989
1,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.2875882554427625
1,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.904746454825805
2,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.581049653447778
2,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.64092794183404
2,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,12.259864204553311
2,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.062024234900132
2,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.5054980610767545
2,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.905169807373312
3,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,11.912892670227643
3,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.416036344240942
3,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,11.15961664717163
3,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.608945505258773
3,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.370893267422253
3,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.309527114014135
4,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.579955585463946
4,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,12.135601382947698
4,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,11.888959532797948
4,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.069127532369698
4,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.818703898679172
4,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.713037715559943
5,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.57940855147203
5,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.239648491141553
5,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,9.690957709611466
5,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.071157045932432
5,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.2702776189034
5,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.51562983989526
6,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,10.90846905942978
6,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,9.647780183114474
6,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,8.59142252125175
6,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,6.937699154243008
6,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.292703131298159
6,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,5.91586752069415
7,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.912119458102309
7,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.535488956192083
7,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,10.0540263221252
7,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.306068154199387
7,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.460869682840257
7,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.719501903405702
8,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,12.243415440890256
8,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,11.26088911458321
8,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,10.416738750127951
8,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.856033694902128
8,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.295611445769365
8,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.923373966916145
9,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,max,11.908972259952249
9,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,mean,10.737748052895427
9,2003,feather river,interpolated,interpolated,upper feather hfc,temperature,min,9.68240928134787
9,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.630762776058155
9,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.97708599161652
9,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.525790301035446
10,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,14.000000000000002
10,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,11.823112073112073
10,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
10,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.774368235561246
10,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.532183674830807
10,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.527907063772985
11,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,14.38888888888889
11,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,12.939484126984127
11,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
11,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,9.002683424749318
11,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.979994306087727
11,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.335351619412108
12,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,15.222222222222221
12,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,13.083664021164022
12,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
12,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.78096415464013
12,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,8.075290338056154
12,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.335774971959616
13,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,16.61111111111111
13,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,14.845044836116267
13,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
13,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,9.467939235767076
13,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,8.262546700273756
13,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.339585144887185
14,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,16.77777777777778
14,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,13.632299347402322
14,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
14,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,9.016382641297769
14,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.422912708042271
14,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.541030992745725
15,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,16.77777777777778
15,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,14.142857142857142
15,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
15,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,9.245712587267208
15,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.978010391256559
15,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.346358785647309
16,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,17.27777777777778
16,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,14.677910052910054
16,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
16,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,9.022471181985969
16,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,8.165266753474159
16,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.55065420170526
17,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,16.11111111111111
17,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,13.774470899470899
17,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
17,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.798215019923362
17,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.969355072986878
17,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.552347611895291
18,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,17.61111111111111
18,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,13.893849206349206
18,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
18,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,9.030081857846216
18,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,8.355858817411015
18,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.955011508346082
19,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,20
19,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,15.899140211640212
19,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
19,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,10.173179938958624
19,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,8.543115179628614
19,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.557851195012891
20,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,20.27777777777778
20,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.677248677248677
20,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
20,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,10.632347209288184
20,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,9.4354007404232
20,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,8.564087583592364
21,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,19.88888888888889
21,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.495039682539684
21,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
21,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,11.5445932092591
21,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,10.297032857801392
21,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,9.367298613756413
22,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,21.11111111111111
22,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.58994708994709
22,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
22,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.00629737154208
22,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,10.59157627197636
22,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,9.57159402981436
23,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,20.500000000000004
23,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,13.776455026455027
23,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
23,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.920572885075732
23,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.545168719603723
23,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.37565176507342
24,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,21.611111111111114
24,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,18.067791005291006
24,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
24,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,13.60805534459336
24,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.548504421322978
24,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.378615232905975
25,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,22.61111111111111
25,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,19.937169312169313
25,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,17.77777777777778
25,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,13.153961858170634
25,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.751087505248773
25,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.183633572893196
26,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,23.111111111111107
26,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,19.952380952380953
26,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,17.22222222222222
26,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,14.069252128485656
26,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.09161108454833
26,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.184056925440704
27,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,18.388888888888886
27,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.309523809523807
27,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,16
27,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,13.846518101595098
27,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.186907116516755
27,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.588414232081526
28,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,19.61111111111111
28,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,18.122685185185183
28,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,16.77777777777778
28,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,14.30568537192466
28,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.803311686563822
28,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,11.192410076757714
29,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,19.72222222222222
29,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,18.31746031746032
29,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
29,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,15.67608388544377
29,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,13.3890628131945
29,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,11.79682927398141
30,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,19.777777777777775
30,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,18.565145502645503
30,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,17.38888888888889
30,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,15.679635534178551
30,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,14.097427713490736
30,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,12.603427124525515
31,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,18.88888888888889
31,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.8531746031746
31,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,16.61111111111111
31,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,15.452335101771848
31,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,13.518347990298576
31,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,12.005358215514438
32,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,20.72222222222222
32,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,18.939484126984127
32,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,17.5
32,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,14.089039885722304
32,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.479466615860554
32,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,11.006318820242598
33,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,20.222222222222225
33,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,18.327050264550262
33,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,16.61111111111111
33,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,13.867827994003797
33,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.237574770248687
33,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.807526987302248
34,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,18.61111111111111
34,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.017857142857142
34,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,15.5
34,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,13.8708722643479
34,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.3788509673417
34,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,11.211460941395565
35,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,19.222222222222218
35,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,17.3859126984127
35,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
35,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,14.102739102270752
35,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.41284011247735
35,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,11.013515813550228
36,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,14.61111111111111
36,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,14.104261237442802
36,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,12.216928431990064
36,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,11.017749339025306
37,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,17.5
37,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,15.811177248677248
37,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,14.11111111111111
37,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.969281210581329
37,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.622521987089703
37,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.417563667276688
38,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,15.5
38,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.746547183690774
38,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.349976698061448
38,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.220041891978862
39,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
39,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.748576697253508
39,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.613866668820025
39,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.425607365679337
40,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
40,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.298034859565565
40,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,11.32599465808357
40,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,10.426454070774351
41,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,18.111111111111107
41,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,15.737103174603174
41,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,14.000000000000002
41,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,12.07073442715886
41,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,10.164499509979986
41,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,8.827229003753892
42,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,16.11111111111111
42,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,14.731812169312168
42,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,13.61111111111111
42,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,10.710483481453414
42,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,9.677380117036995
42,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,9.028560951979289
43,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,15.88888888888889
43,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,14.708994708994709
43,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,13.722222222222223
43,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,10.714035130188195
43,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,9.895289922670983
43,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,9.032371124906856
44,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,10.61111111111111
44,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,10.71454250857888
44,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,8.396606896987103
44,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.032175571625636
45,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,13.277777777777779
45,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,12.334656084656086
45,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,11.38888888888889
45,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.897661184497291
45,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.970794390876892
45,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.433992762981412
46,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,12.888888888888891
46,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,11.878637566137566
46,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
46,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.218296779230595
46,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.805536153806001
46,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.436532878266459
47,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,12.611111111111112
47,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,10.806878306878307
47,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,9.277777777777779
47,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.219818914402644
47,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.996555604990909
47,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.038639759471396
48,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,11.61111111111111
48,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,10.100529100529101
48,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,9.11111111111111
48,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.998099644293457
48,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.030544750126556
48,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.239548355149284
49,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,12.111111111111109
49,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,11.156310916179336
49,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
49,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.228444347044261
49,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.585642433340842
49,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.8465076676580265
50,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,10.999999999999998
50,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,10.216600529100528
50,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,9.222222222222221
50,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.54857256338688
50,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.960582545024094
50,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.6489858923602005
51,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,8.777777777777777
51,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.552124212121663
51,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.856631194785984
51,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.448924001777327
52,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,10.222222222222221
52,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,8.905092592592592
52,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,7.88888888888889
52,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,8.00926196888849
52,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.890620339921631
52,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.052610393539152
53,2003,feather river,GRL,CDEC,upper feather hfc,temperature,max,8.722222222222223
53,2003,feather river,GRL,CDEC,upper feather hfc,temperature,mean,8.42824074074074
53,2003,feather river,GRL,CDEC,upper feather hfc,temperature,min,8.222222222222221
53,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.10158237443372
53,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.122427280812706
53,2003,feather river,interpolated,interpolated,upper feather lfc,temperature,min,7.256791909963958
1,2004,feather river,GRL,CDEC,upper feather hfc,temperature,max,9.000000000000002
1,2004,feather river,GRL,CDEC,upper feather hfc,temperature,mean,8.24537037037037
1,2004,feather river,GRL,CDEC,upper feather hfc,temperature,min,7.5
1,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.5577053744191804
1,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.756492075084166
1,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.256482457049594
2,2004,feather river,GRL,CDEC,upper feather hfc,temperature,max,9.777777777777779
2,2004,feather river,GRL,CDEC,upper feather hfc,temperature,mean,8.950925925925926
2,2004,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
2,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.790079590732718
2,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,7.219629428049281
2,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,min,6.861748359368305
3,2004,feather river,GRL,CDEC,upper feather hfc,temperature,max,10.111111111111112
3,2004,feather river,GRL,CDEC,upper feather hfc,temperature,mean,9.213955026455025
3,2004,feather river,GRL,CDEC,upper feather hfc,temperature,min,0
3,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,max,7.339537753044775
3,2004,feather river,interpolated,interpolated,upper feather lfc,temperature,mean,6.9470841390210225
