ProjectDescriptionID,catchRawID,trapVisitID,commonName,releaseID,run,fishOrigin,lifeStage,forkLength,n,visitTime,visitTime2,visitType,siteName,subSiteName,markType,markColor,markPosition,markCode,trap_start_date,trap_end_date
9,36394,2039,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-10T11:30:03Z,2016-01-10T11:30:03Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-09T14:30:03Z,2016-01-10T11:30:03Z
9,36395,2039,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-10T11:30:03Z,2016-01-10T11:30:03Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-09T14:30:03Z,2016-01-10T11:30:03Z
9,36628,2041,Chinook salmon,270,Fall,Natural,Parr,35,1,2016-01-11T11:00:03Z,2016-01-11T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-10T11:30:03Z,2016-01-11T11:00:03Z
9,36629,2041,Chinook salmon,270,Fall,Natural,Parr,36,1,2016-01-11T11:00:03Z,2016-01-11T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-10T11:30:03Z,2016-01-11T11:00:03Z
9,36630,2041,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-11T11:00:03Z,2016-01-11T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-10T11:30:03Z,2016-01-11T11:00:03Z
9,36631,2041,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-11T11:00:03Z,2016-01-11T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-10T11:30:03Z,2016-01-11T11:00:03Z
9,36632,2041,Chinook salmon,270,Fall,Natural,Parr,35,1,2016-01-11T11:00:03Z,2016-01-11T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-10T11:30:03Z,2016-01-11T11:00:03Z
9,36633,2041,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-11T11:00:03Z,2016-01-11T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-10T11:30:03Z,2016-01-11T11:00:03Z
9,36763,2043,Chinook salmon,270,Fall,Natural,Parr,42,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36764,2043,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36765,2043,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36766,2043,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36767,2043,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36768,2043,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36769,2043,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36770,2043,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36771,2043,Chinook salmon,270,Fall,Natural,Parr,34,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36772,2043,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36773,2043,Chinook salmon,270,Fall,Natural,Parr,39,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36774,2043,Chinook salmon,270,Fall,Natural,Parr,36,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-11T10:30:03Z,2016-01-12T11:00:03Z
9,36883,2044,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36884,2044,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36885,2044,Chinook salmon,270,Fall,Natural,Parr,36,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36886,2044,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36887,2044,Chinook salmon,270,Fall,Natural,Parr,36,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36888,2044,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36889,2044,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36890,2044,Chinook salmon,270,Fall,Natural,Parr,39,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,36891,2044,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-12T11:00:03Z,2016-01-12T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-11T11:00:03Z,2016-01-12T11:00:03Z
9,37010,2045,Chinook salmon,270,Fall,Natural,Parr,39,1,2016-01-13T10:15:03Z,2016-01-13T10:15:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-12T11:00:03Z,2016-01-13T10:15:03Z
9,37011,2045,Chinook salmon,270,Fall,Natural,Parr,40,1,2016-01-13T10:15:03Z,2016-01-13T10:15:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-12T11:00:03Z,2016-01-13T10:15:03Z
9,37199,2046,Chinook salmon,270,Fall,Natural,Parr,40,1,2016-01-13T10:30:03Z,2016-01-13T10:30:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-12T11:00:03Z,2016-01-13T10:30:03Z
9,37200,2046,Chinook salmon,270,Fall,Natural,Parr,39,1,2016-01-13T10:30:03Z,2016-01-13T10:30:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-12T11:00:03Z,2016-01-13T10:30:03Z
9,37201,2046,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-13T10:30:03Z,2016-01-13T10:30:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-12T11:00:03Z,2016-01-13T10:30:03Z
9,37679,2050,Chinook salmon,270,Fall,Natural,Parr,40,1,2016-01-15T10:30:03Z,2016-01-15T10:30:03Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-14T10:30:03Z,2016-01-15T10:30:03Z
9,37795,2051,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-16T09:45:03Z,2016-01-16T09:45:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-15T10:30:03Z,2016-01-16T09:45:03Z
9,37796,2051,Chinook salmon,270,Fall,Natural,Parr,37,1,2016-01-16T09:45:03Z,2016-01-16T09:45:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-15T10:30:03Z,2016-01-16T09:45:03Z
9,38657,2066,Chinook salmon,270,Fall,Natural,Parr,38,1,2016-01-19T14:15:03Z,2016-01-19T14:15:03Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-19T09:30:03Z,2016-01-19T14:15:03Z
9,40538,2092,Chinook salmon,271,Fall,Natural,Parr,40,1,2016-01-27T11:15:03Z,2016-01-27T11:15:03Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-26T13:00:03Z,2016-01-27T11:15:03Z
9,40539,2092,Chinook salmon,271,Fall,Natural,Parr,40,1,2016-01-27T11:15:03Z,2016-01-27T11:15:03Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2016-01-26T13:00:03Z,2016-01-27T11:15:03Z
9,40621,2093,Chinook salmon,271,Fall,Natural,Parr,39,1,2016-01-27T11:30:03Z,2016-01-27T11:30:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-26T13:15:03Z,2016-01-27T11:30:03Z
9,40622,2093,Chinook salmon,271,Fall,Natural,Parr,37,1,2016-01-27T11:30:03Z,2016-01-27T11:30:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-26T13:15:03Z,2016-01-27T11:30:03Z
9,40623,2093,Chinook salmon,271,Fall,Natural,Parr,40,1,2016-01-27T11:30:03Z,2016-01-27T11:30:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-01-26T13:15:03Z,2016-01-27T11:30:03Z
9,42664,2197,Chinook salmon,276,Fall,Natural,Silvery parr,56,1,2016-03-16T12:30:03Z,2016-03-16T12:30:03Z,Unplanned restart,Knights Landing RST,8.4,Elastomer,Purple / Violet,Nose,NA,2016-03-15T12:00:03Z,2016-03-16T12:30:03Z
9,43965,2238,Chinook salmon,279,Fall,Hatchery,Parr,52,1,2016-04-06T11:30:03Z,2016-04-06T11:30:03Z,Continue trapping,Knights Landing RST,8.3,Elastomer,Orange,Nose,NA,2016-04-05T12:30:03Z,2016-04-06T11:30:03Z
9,43966,2238,Chinook salmon,279,Fall,Hatchery,Parr,58,1,2016-04-06T11:30:03Z,2016-04-06T11:30:03Z,Continue trapping,Knights Landing RST,8.3,Elastomer,Orange,Nose,NA,2016-04-05T12:30:03Z,2016-04-06T11:30:03Z
9,44013,2240,Chinook salmon,279,Fall,Hatchery,Parr,53,1,2016-04-07T10:45:03Z,2016-04-07T10:45:03Z,Unplanned restart,Knights Landing RST,8.3,Elastomer,Orange,Nose,NA,2016-04-06T11:30:03Z,2016-04-07T10:45:03Z
9,44014,2240,Chinook salmon,279,Fall,Hatchery,Parr,60,1,2016-04-07T10:45:03Z,2016-04-07T10:45:03Z,Unplanned restart,Knights Landing RST,8.3,Elastomer,Orange,Nose,NA,2016-04-06T11:30:03Z,2016-04-07T10:45:03Z
9,44035,2241,Chinook salmon,279,Fall,Hatchery,Parr,54,1,2016-04-07T10:45:03Z,2016-04-07T10:45:03Z,Continue trapping,Knights Landing RST,8.4,Elastomer,Orange,Nose,NA,2016-04-06T11:30:03Z,2016-04-07T10:45:03Z
9,44114,2245,Chinook salmon,279,Fall,Hatchery,Parr,52,1,2016-04-09T10:30:03Z,2016-04-09T10:30:03Z,Continue trapping,Knights Landing RST,8.4,Elastomer,Orange,Nose,NA,2016-04-08T10:30:03Z,2016-04-09T10:30:03Z
9,44140,2246,Chinook salmon,279,Fall,Hatchery,Parr,60,1,2016-04-10T10:15:03Z,2016-04-10T10:15:03Z,Continue trapping,Knights Landing RST,8.3,Elastomer,Orange,Nose,NA,2016-04-09T10:30:03Z,2016-04-10T10:15:03Z
9,45003,2264,Chinook salmon,272,Fall,Natural,Smolt,73,1,2016-04-18T11:00:03Z,2016-04-18T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2016-04-17T09:15:03Z,2016-04-18T11:00:03Z
9,47279,2403,Chinook salmon,286,Late fall,Hatchery,Silvery parr,100,1,2016-09-17T09:30:03Z,2016-09-17T09:30:03Z,Continue trapping,Knights Landing RST,8.3,Elastomer,Purple / Violet,Nose,NA,2016-09-16T11:15:03Z,2016-09-17T09:30:03Z
9,47279,2403,Chinook salmon,286,Late fall,Hatchery,Silvery parr,100,1,2016-09-17T09:30:03Z,2016-09-17T09:30:03Z,Continue trapping,Knights Landing RST,8.3,Fin clip,Not applicable (n/a),Adipose fin,NA,2016-09-16T11:15:03Z,2016-09-17T09:30:03Z
9,48422,2512,Chinook salmon,290,Fall,Hatchery,Smolt,163,1,2016-11-10T09:45:03Z,2016-11-10T09:45:03Z,Continue trapping,Knights Landing RST,8.4,Elastomer,Purple / Violet,Nose,NA,2016-11-09T09:30:03Z,2016-11-10T09:45:03Z
9,48422,2512,Chinook salmon,290,Fall,Hatchery,Smolt,163,1,2016-11-10T09:45:03Z,2016-11-10T09:45:03Z,Continue trapping,Knights Landing RST,8.4,Fin clip,Not applicable (n/a),Adipose fin,NA,2016-11-09T09:30:03Z,2016-11-10T09:45:03Z
9,49101,2555,Chinook salmon,291,Late fall,Hatchery,Not recorded,141,1,2016-12-01T10:00:03Z,2016-12-01T10:00:03Z,Continue trapping,Knights Landing RST,8.3,Elastomer,Blue,Nose,NA,2016-11-30T13:30:03Z,2016-12-01T10:00:03Z
9,49101,2555,Chinook salmon,291,Late fall,Hatchery,Not recorded,141,1,2016-12-01T10:00:03Z,2016-12-01T10:00:03Z,Continue trapping,Knights Landing RST,8.3,Fin clip,Not applicable (n/a),Adipose fin,NA,2016-11-30T13:30:03Z,2016-12-01T10:00:03Z
9,49124,2556,Chinook salmon,291,Late fall,Hatchery,Smolt,140,1,2016-12-01T10:00:03Z,2016-12-01T10:00:03Z,Continue trapping,Knights Landing RST,8.4,Elastomer,Blue,Nose,NA,2016-11-30T13:30:03Z,2016-12-01T10:00:03Z
9,49124,2556,Chinook salmon,291,Late fall,Hatchery,Smolt,140,1,2016-12-01T10:00:03Z,2016-12-01T10:00:03Z,Continue trapping,Knights Landing RST,8.4,Fin clip,Not applicable (n/a),Adipose fin,NA,2016-11-30T13:30:03Z,2016-12-01T10:00:03Z
9,52541,2669,Chinook salmon,283,Fall,Natural,Not recorded,42,1,2017-01-18T12:00:03Z,2017-01-18T12:00:03Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2017-01-17T09:30:03Z,2017-01-18T12:00:03Z
9,52800,2672,Chinook salmon,283,Fall,Natural,Parr,38,1,2017-01-19T11:00:03Z,2017-01-19T11:00:03Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2017-01-18T12:00:03Z,2017-01-19T11:00:03Z
9,55577,2773,Chinook salmon,292,Fall,Natural,Silvery parr,54,1,2017-03-09T11:00:03Z,2017-03-09T11:00:03Z,Unplanned restart,Knights Landing RST,8.4,Elastomer,Pink,Nose,NA,2017-03-08T09:45:03Z,2017-03-09T11:00:03Z
9,55994,2804,Chinook salmon,294,Fall,Natural,Parr,50,1,2017-03-23T10:15:03Z,2017-03-23T10:15:03Z,Unplanned restart,Knights Landing RST,8.4,Elastomer,Orange,Nose,NA,2017-03-22T09:30:03Z,2017-03-23T10:15:03Z
9,56012,2806,Chinook salmon,294,Fall,Hatchery,Silvery parr,52,1,2017-03-24T12:00:03Z,2017-03-24T12:00:03Z,Continue trapping,Knights Landing RST,8.4,Elastomer,Orange,Nose,NA,2017-03-23T10:15:03Z,2017-03-24T12:00:03Z
9,62373,3100,Chinook salmon,576,Fall,Natural,Button-up fry,38,1,2011-01-05T10:30:00Z,2011-01-05T10:30:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2011-01-04T10:30:00Z,2011-01-05T10:30:00Z
9,62440,3102,Chinook salmon,576,Fall,Natural,Button-up fry,37,1,2011-01-06T10:00:00Z,2011-01-06T10:00:00Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2011-01-05T10:30:00Z,2011-01-06T10:00:00Z
9,62470,3103,Chinook salmon,576,Fall,Natural,Button-up fry,40,1,2011-01-06T10:00:00Z,2011-01-06T10:00:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2011-01-05T10:30:00Z,2011-01-06T10:00:00Z
9,65632,3215,Chinook salmon,578,Fall,Natural,Button-up fry,40,1,2011-03-24T10:00:00Z,2011-03-24T10:00:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2011-03-23T10:00:00Z,2011-03-24T10:00:00Z
9,66232,3226,Chinook salmon,579,Fall,Natural,Button-up fry,37,1,2011-04-01T10:00:00Z,2011-04-01T10:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2011-03-30T10:30:00Z,2011-04-01T10:00:00Z
9,66233,3226,Chinook salmon,579,Fall,Natural,Parr,54,1,2011-04-01T10:00:00Z,2011-04-01T10:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2011-03-30T10:30:00Z,2011-04-01T10:00:00Z
9,66416,3227,Chinook salmon,579,Fall,Natural,Parr,60,1,2011-04-01T10:00:00Z,2011-04-01T10:00:00Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2011-03-30T10:30:00Z,2011-04-01T10:00:00Z
9,66417,3227,Chinook salmon,579,Fall,Natural,Parr,42,1,2011-04-01T10:00:00Z,2011-04-01T10:00:00Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2011-03-30T10:30:00Z,2011-04-01T10:00:00Z
9,67350,3265,Chinook salmon,580,Fall,Natural,Silvery parr,78,1,2011-04-25T10:00:00Z,2011-04-25T10:00:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2011-04-23T09:30:00Z,2011-04-25T10:00:00Z
9,67351,3265,Chinook salmon,580,Fall,Natural,Silvery parr,64,1,2011-04-25T10:00:00Z,2011-04-25T10:00:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2011-04-23T09:30:00Z,2011-04-25T10:00:00Z
9,69151,3358,Chinook salmon,575,Fall,Natural,Not recorded,44,1,2010-03-04T10:45:00Z,2010-03-04T10:45:00Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-03-03T10:15:00Z,2010-03-04T10:45:00Z
9,69152,3358,Chinook salmon,575,Fall,Natural,Not recorded,50,1,2010-03-04T10:45:00Z,2010-03-04T10:45:00Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-03-03T10:15:00Z,2010-03-04T10:45:00Z
9,69184,3359,Chinook salmon,575,Fall,Natural,Not recorded,47,1,2010-03-04T10:45:00Z,2010-03-04T10:45:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2010-03-03T10:30:00Z,2010-03-04T10:45:00Z
9,70092,3408,Chinook salmon,574,Fall,Natural,Button-up fry,38,1,2010-02-11T11:30:00Z,2010-02-11T11:30:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2010-02-10T10:45:00Z,2010-02-11T11:30:00Z
9,75032,3575,Chinook salmon,571,Fall,Natural,Not recorded,37,1,2010-01-21T14:15:00Z,2010-01-21T14:15:00Z,End trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-20T11:45:00Z,2010-01-21T14:15:00Z
9,77032,3589,Chinook salmon,572,Fall,Natural,Parr,38,1,2010-01-27T15:00:00Z,2010-01-27T15:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-26T10:15:00Z,2010-01-27T15:00:00Z
9,77033,3589,Chinook salmon,572,Fall,Natural,Button-up fry,37,1,2010-01-27T15:00:00Z,2010-01-27T15:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-26T10:15:00Z,2010-01-27T15:00:00Z
9,77034,3589,Chinook salmon,572,Spring,Natural,Not recorded,50,1,2010-01-27T15:00:00Z,2010-01-27T15:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-26T10:15:00Z,2010-01-27T15:00:00Z
9,78465,3599,Chinook salmon,573,Fall,Natural,Parr,42,1,2010-02-01T11:00:00Z,2010-02-01T11:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T11:00:00Z
9,78466,3599,Chinook salmon,573,Fall,Natural,Parr,47,1,2010-02-01T11:00:00Z,2010-02-01T11:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T11:00:00Z
9,78467,3599,Chinook salmon,573,Spring,Natural,Button-up fry,52,1,2010-02-01T11:00:00Z,2010-02-01T11:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T11:00:00Z
9,78468,3599,Chinook salmon,573,Fall,Natural,Button-up fry,47,1,2010-02-01T11:00:00Z,2010-02-01T11:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T11:00:00Z
9,78469,3599,Chinook salmon,573,Fall,Natural,Button-up fry,39,1,2010-02-01T11:00:00Z,2010-02-01T11:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T11:00:00Z
9,78470,3599,Chinook salmon,573,Spring,Natural,Button-up fry,50,1,2010-02-01T11:00:00Z,2010-02-01T11:00:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T11:00:00Z
9,78527,3600,Chinook salmon,573,Spring,Natural,Not recorded,50,1,2010-02-01T10:30:00Z,2010-02-01T10:30:00Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2010-01-31T11:00:00Z,2010-02-01T10:30:00Z
9,78557,3601,Chinook salmon,573,Fall,Natural,Not recorded,42,1,2010-02-02T12:30:00Z,2010-02-02T12:30:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-02-01T11:00:00Z,2010-02-02T12:30:00Z
9,78558,3601,Chinook salmon,573,Fall,Natural,Not recorded,48,1,2010-02-02T12:30:00Z,2010-02-02T12:30:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2010-02-01T11:00:00Z,2010-02-02T12:30:00Z
9,81245,3724,Chinook salmon,566,Fall,Natural,Parr,44,1,2009-02-23T10:15:00Z,2009-02-23T10:15:00Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2009-02-22T10:30:00Z,2009-02-23T10:15:00Z
9,81412,3725,Chinook salmon,566,Fall,Natural,Parr,45,1,2009-02-23T10:15:00Z,2009-02-23T10:15:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2009-02-22T10:30:00Z,2009-02-23T10:15:00Z
9,81413,3725,Chinook salmon,566,Fall,Natural,Parr,46,1,2009-02-23T10:15:00Z,2009-02-23T10:15:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2009-02-22T10:30:00Z,2009-02-23T10:15:00Z
9,81414,3725,Chinook salmon,566,Fall,Natural,Parr,37,1,2009-02-23T10:15:00Z,2009-02-23T10:15:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2009-02-22T10:30:00Z,2009-02-23T10:15:00Z
9,81712,3727,Chinook salmon,566,Fall,Natural,Button-up fry,37,1,2009-02-24T14:30:00Z,2009-02-24T14:30:00Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2009-02-23T10:15:00Z,2009-02-24T14:30:00Z
9,81713,3727,Chinook salmon,566,Fall,Natural,Not recorded,39,1,2009-02-24T14:30:00Z,2009-02-24T14:30:00Z,Unplanned restart,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2009-02-23T10:15:00Z,2009-02-24T14:30:00Z
9,82051,3729,Chinook salmon,566,Fall,Natural,Button-up fry,38,1,2009-02-25T11:00:00Z,2009-02-25T11:00:00Z,Continue trapping,Knights Landing RST,8.4,Pigment / dye,Brown,Whole body,NA,2009-02-24T14:30:00Z,2009-02-25T11:00:00Z
9,82208,3730,Chinook salmon,566,Fall,Natural,Button-up fry,36,1,2009-02-26T11:00:00Z,2009-02-26T11:00:00Z,Continue trapping,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2009-02-25T11:30:00Z,2009-02-26T11:00:00Z
9,82539,3732,Chinook salmon,566,Fall,Natural,Parr,48,1,2009-02-27T11:15:00Z,2009-02-27T11:15:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2009-02-26T11:00:00Z,2009-02-27T11:15:00Z
9,82540,3732,Chinook salmon,566,Fall,Natural,Parr,39,1,2009-02-27T11:15:00Z,2009-02-27T11:15:00Z,Unplanned restart,Knights Landing RST,8.3,Pigment / dye,Brown,Whole body,NA,2009-02-26T11:00:00Z,2009-02-27T11:15:00Z
