week,year,stream,gage_number,gage_agency,site_group,parameter,statistic,value
24,2008,battle creek,UBC,USFWS,battle creek,temperature,max,20.37
24,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,17.83904761904762
24,2008,battle creek,UBC,USFWS,battle creek,temperature,min,14.6
25,2008,battle creek,UBC,USFWS,battle creek,temperature,max,20.53
25,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,18.215833333333332
25,2008,battle creek,UBC,USFWS,battle creek,temperature,min,15.87
26,2008,battle creek,UBC,USFWS,battle creek,temperature,max,21.68
26,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,19.158244047619043
26,2008,battle creek,UBC,USFWS,battle creek,temperature,min,16.66
27,2008,battle creek,UBC,USFWS,battle creek,temperature,max,24.04
27,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,19.78133928571429
27,2008,battle creek,UBC,USFWS,battle creek,temperature,min,17.14
28,2008,battle creek,UBC,USFWS,battle creek,temperature,max,23.02
28,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,20.430565476190477
28,2008,battle creek,UBC,USFWS,battle creek,temperature,min,18.26
29,2008,battle creek,UBC,USFWS,battle creek,temperature,max,22.35
29,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,20.188482142857143
29,2008,battle creek,UBC,USFWS,battle creek,temperature,min,17.94
30,2008,battle creek,UBC,USFWS,battle creek,temperature,max,21.52
30,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,19.368422619047617
30,2008,battle creek,UBC,USFWS,battle creek,temperature,min,17.3
31,2008,battle creek,UBC,USFWS,battle creek,temperature,max,21.68
31,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,19.484910714285714
31,2008,battle creek,UBC,USFWS,battle creek,temperature,min,17.14
32,2008,battle creek,UBC,USFWS,battle creek,temperature,max,22.02
32,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,19.461964285714284
32,2008,battle creek,UBC,USFWS,battle creek,temperature,min,16.98
33,2008,battle creek,UBC,USFWS,battle creek,temperature,max,22.68
33,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,20.637619047619047
33,2008,battle creek,UBC,USFWS,battle creek,temperature,min,18.1
34,2008,battle creek,UBC,USFWS,battle creek,temperature,max,22.35
34,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,19.86485119047619
34,2008,battle creek,UBC,USFWS,battle creek,temperature,min,17.46
35,2008,battle creek,UBC,USFWS,battle creek,temperature,max,22.02
35,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,18.920386904761905
35,2008,battle creek,UBC,USFWS,battle creek,temperature,min,14.92
36,2008,battle creek,UBC,USFWS,battle creek,temperature,max,21.02
36,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,18.221755952380953
36,2008,battle creek,UBC,USFWS,battle creek,temperature,min,14.76
37,2008,battle creek,UBC,USFWS,battle creek,temperature,max,19.4127777777778
37,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,17.505420360520095
37,2008,battle creek,UBC,USFWS,battle creek,temperature,min,15.5327777777778
38,2008,battle creek,UBC,USFWS,battle creek,temperature,max,19.1511111111111
38,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,16.445155423280422
38,2008,battle creek,UBC,USFWS,battle creek,temperature,min,14.2177777777778
39,2008,battle creek,UBC,USFWS,battle creek,temperature,max,17.8672222222222
39,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,15.660987103174604
39,2008,battle creek,UBC,USFWS,battle creek,temperature,min,13.6177777777778
40,2008,battle creek,UBC,USFWS,battle creek,temperature,max,18.2472222222222
40,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,15.69524966931217
40,2008,battle creek,UBC,USFWS,battle creek,temperature,min,13.2088888888889
41,2008,battle creek,UBC,USFWS,battle creek,temperature,max,16.0577777777778
41,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,12.301674933862433
41,2008,battle creek,UBC,USFWS,battle creek,temperature,min,9.015
42,2008,battle creek,UBC,USFWS,battle creek,temperature,max,14.888
42,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,13.042971560846562
42,2008,battle creek,UBC,USFWS,battle creek,temperature,min,10.7361111111111
43,2008,battle creek,UBC,USFWS,battle creek,temperature,max,14.002
43,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,12.432208333333334
43,2008,battle creek,UBC,USFWS,battle creek,temperature,min,10.761
44,2008,battle creek,UBC,USFWS,battle creek,temperature,max,13.714
44,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,12.33552380952381
44,2008,battle creek,UBC,USFWS,battle creek,temperature,min,11.127
45,2008,battle creek,UBC,USFWS,battle creek,temperature,max,12.098
45,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,10.661961309523807
45,2008,battle creek,UBC,USFWS,battle creek,temperature,min,9.015
46,2008,battle creek,UBC,USFWS,battle creek,temperature,max,12.678
46,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,11.462886904761904
46,2008,battle creek,UBC,USFWS,battle creek,temperature,min,10.271
47,2008,battle creek,UBC,USFWS,battle creek,temperature,max,11.856
47,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,10.036345238095237
47,2008,battle creek,UBC,USFWS,battle creek,temperature,min,8.519
48,2008,battle creek,UBC,USFWS,battle creek,temperature,max,11.419
48,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,10.337872023809524
48,2008,battle creek,UBC,USFWS,battle creek,temperature,min,9.213
49,2008,battle creek,UBC,USFWS,battle creek,temperature,max,10.59
49,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,8.661604166666667
49,2008,battle creek,UBC,USFWS,battle creek,temperature,min,7.444
50,2008,battle creek,UBC,USFWS,battle creek,temperature,max,8.891
50,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,7.804580357142858
50,2008,battle creek,UBC,USFWS,battle creek,temperature,min,6.788
51,2008,battle creek,UBC,USFWS,battle creek,temperature,max,7.77
51,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,6.515251940993788
51,2008,battle creek,UBC,USFWS,battle creek,temperature,min,4.636
52,2008,battle creek,UBC,USFWS,battle creek,temperature,max,8.941
52,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,7.364389880952381
52,2008,battle creek,UBC,USFWS,battle creek,temperature,min,5.591
53,2008,battle creek,UBC,USFWS,battle creek,temperature,max,8.742
53,2008,battle creek,UBC,USFWS,battle creek,temperature,mean,7.945760416666666
53,2008,battle creek,UBC,USFWS,battle creek,temperature,min,7.142
1,2009,battle creek,UBC,USFWS,battle creek,temperature,max,8.792
1,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,7.427973214285714
1,2009,battle creek,UBC,USFWS,battle creek,temperature,min,5.257
2,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.247
2,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.283032738095239
2,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.433
3,2009,battle creek,UBC,USFWS,battle creek,temperature,max,9.534
3,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.414380952380952
3,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.293
4,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.932
4,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.666684523809524
4,2009,battle creek,UBC,USFWS,battle creek,temperature,min,5.591
5,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.001
5,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.654431547619046
5,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.864
6,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.687
6,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.583104166666667
6,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.585
7,2009,battle creek,UBC,USFWS,battle creek,temperature,max,9.41
7,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,7.660041666666667
7,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.763
8,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.858
8,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,9.37783630952381
8,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.87
9,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.467
9,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.880220238095239
9,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.889
10,2009,battle creek,UBC,USFWS,battle creek,temperature,max,9.879
10,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.232184523809524
10,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.204
11,2009,battle creek,UBC,USFWS,battle creek,temperature,max,12.34
11,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,10.338261904761906
11,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.77
12,2009,battle creek,UBC,USFWS,battle creek,temperature,max,12.992
12,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,10.653622023809522
12,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.393
13,2009,battle creek,UBC,USFWS,battle creek,temperature,max,13.834
13,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,11.615744047619048
13,2009,battle creek,UBC,USFWS,battle creek,temperature,min,8.444
14,2009,battle creek,UBC,USFWS,battle creek,temperature,max,13.522
14,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,11.498857142857142
14,2009,battle creek,UBC,USFWS,battle creek,temperature,min,8.593
15,2009,battle creek,UBC,USFWS,battle creek,temperature,max,14.984
15,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,11.79553869047619
15,2009,battle creek,UBC,USFWS,battle creek,temperature,min,8.643
16,2009,battle creek,UBC,USFWS,battle creek,temperature,max,17.439
16,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,14.390491071428572
16,2009,battle creek,UBC,USFWS,battle creek,temperature,min,9.558
17,2009,battle creek,UBC,USFWS,battle creek,temperature,max,16.63
17,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,12.886250000000002
17,2009,battle creek,UBC,USFWS,battle creek,temperature,min,10.271
18,2009,battle creek,UBC,USFWS,battle creek,temperature,max,14.05
18,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,11.956970238095238
18,2009,battle creek,UBC,USFWS,battle creek,temperature,min,10.541
19,2009,battle creek,UBC,USFWS,battle creek,temperature,max,15.915
19,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,13.78673511904762
19,2009,battle creek,UBC,USFWS,battle creek,temperature,min,11.443
20,2009,battle creek,UBC,USFWS,battle creek,temperature,max,18.58
20,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,16.436107142857143
20,2009,battle creek,UBC,USFWS,battle creek,temperature,min,12.847
21,2009,battle creek,UBC,USFWS,battle creek,temperature,max,18.699
21,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,16.641005952380954
21,2009,battle creek,UBC,USFWS,battle creek,temperature,min,14.194
22,2009,battle creek,UBC,USFWS,battle creek,temperature,max,19.246
22,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,17.497526785714285
22,2009,battle creek,UBC,USFWS,battle creek,temperature,min,15.438
23,2009,battle creek,UBC,USFWS,battle creek,temperature,max,18.01
23,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,15.792955357142858
23,2009,battle creek,UBC,USFWS,battle creek,temperature,min,13.281
24,2009,battle creek,UBC,USFWS,battle creek,temperature,max,20.484
24,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,17.143330357142855
24,2009,battle creek,UBC,USFWS,battle creek,temperature,min,14.96
25,2009,battle creek,UBC,USFWS,battle creek,temperature,max,21.032
25,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,18.38296726190476
25,2009,battle creek,UBC,USFWS,battle creek,temperature,min,15.438
26,2009,battle creek,UBC,USFWS,battle creek,temperature,max,22.561
26,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,20.124285714285715
26,2009,battle creek,UBC,USFWS,battle creek,temperature,min,17.724
27,2009,battle creek,UBC,USFWS,battle creek,temperature,max,22.561
27,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,20.000315476190476
27,2009,battle creek,UBC,USFWS,battle creek,temperature,min,17.177
28,2009,battle creek,UBC,USFWS,battle creek,temperature,max,22.848
28,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,19.33163095238095
28,2009,battle creek,UBC,USFWS,battle creek,temperature,min,16.868
29,2009,battle creek,UBC,USFWS,battle creek,temperature,max,23.954
29,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,21.43415476190476
29,2009,battle creek,UBC,USFWS,battle creek,temperature,min,19.103
30,2009,battle creek,UBC,USFWS,battle creek,temperature,max,24.388
30,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,21.390877976190477
30,2009,battle creek,UBC,USFWS,battle creek,temperature,min,18.652
31,2009,battle creek,UBC,USFWS,battle creek,temperature,max,24.243
31,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,20.930946428571424
31,2009,battle creek,UBC,USFWS,battle creek,temperature,min,16.987
32,2009,battle creek,UBC,USFWS,battle creek,temperature,max,21.867
32,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,18.68256547619048
32,2009,battle creek,UBC,USFWS,battle creek,temperature,min,16.106
33,2009,battle creek,UBC,USFWS,battle creek,temperature,max,21.867
33,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,19.091869047619046
33,2009,battle creek,UBC,USFWS,battle creek,temperature,min,16.368
34,2009,battle creek,UBC,USFWS,battle creek,temperature,max,22.25
34,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,19.123342261904764
34,2009,battle creek,UBC,USFWS,battle creek,temperature,min,15.867
35,2009,battle creek,UBC,USFWS,battle creek,temperature,max,21.127
35,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,18.02440773809524
35,2009,battle creek,UBC,USFWS,battle creek,temperature,min,15.676
36,2009,battle creek,UBC,USFWS,battle creek,temperature,max,20.936
36,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,17.42448214285714
36,2009,battle creek,UBC,USFWS,battle creek,temperature,min,14.433
37,2009,battle creek,UBC,USFWS,battle creek,temperature,max,20.317
37,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,17.859658333333336
37,2009,battle creek,UBC,USFWS,battle creek,temperature,min,16.034
41,2009,battle creek,UBC,USFWS,battle creek,temperature,max,14.912
41,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,12.953258333333332
41,2009,battle creek,UBC,USFWS,battle creek,temperature,min,11.832
42,2009,battle creek,UBC,USFWS,battle creek,temperature,max,15.581
42,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,13.579794642857141
42,2009,battle creek,UBC,USFWS,battle creek,temperature,min,11.297
43,2009,battle creek,UBC,USFWS,battle creek,temperature,max,14.385
43,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,12.633163690476193
43,2009,battle creek,UBC,USFWS,battle creek,temperature,min,9.41
44,2009,battle creek,UBC,USFWS,battle creek,temperature,max,13.112
44,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,11.604775595238095
44,2009,battle creek,UBC,USFWS,battle creek,temperature,min,8.99
45,2009,battle creek,UBC,USFWS,battle creek,temperature,max,12.727
45,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,10.961880952380952
45,2009,battle creek,UBC,USFWS,battle creek,temperature,min,8.792
46,2009,battle creek,UBC,USFWS,battle creek,temperature,max,11.37
46,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.965815476190475
46,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.469
47,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.443
47,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.717699404761904
47,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.343
48,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.785
48,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.821550595238097
48,2009,battle creek,UBC,USFWS,battle creek,temperature,min,7.393
49,2009,battle creek,UBC,USFWS,battle creek,temperature,max,8.792
49,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,6.286773809523809
49,2009,battle creek,UBC,USFWS,battle creek,temperature,min,3.591
50,2009,battle creek,UBC,USFWS,battle creek,temperature,max,9.558
50,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,7.8610357142857135
50,2009,battle creek,UBC,USFWS,battle creek,temperature,min,3.906
51,2009,battle creek,UBC,USFWS,battle creek,temperature,max,10.026
51,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.719666666666667
51,2009,battle creek,UBC,USFWS,battle creek,temperature,min,5.975
52,2009,battle creek,UBC,USFWS,battle creek,temperature,max,8.543
52,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,7.588904761904763
52,2009,battle creek,UBC,USFWS,battle creek,temperature,min,6.281
53,2009,battle creek,UBC,USFWS,battle creek,temperature,max,8.817
53,2009,battle creek,UBC,USFWS,battle creek,temperature,mean,8.4993125
53,2009,battle creek,UBC,USFWS,battle creek,temperature,min,8.245
1,2010,battle creek,UBC,USFWS,battle creek,temperature,max,10.467
1,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,8.948863095238096
1,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.544
2,2010,battle creek,UBC,USFWS,battle creek,temperature,max,11.005
2,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.491693452380952
2,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.845
3,2010,battle creek,UBC,USFWS,battle creek,temperature,max,9.706
3,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,8.465791666666666
3,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.192
4,2010,battle creek,UBC,USFWS,battle creek,temperature,max,8.916
4,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,7.8216785714285715
4,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.015
5,2010,battle creek,UBC,USFWS,battle creek,temperature,max,10.075
5,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.140276785714287
5,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.845
6,2010,battle creek,UBC,USFWS,battle creek,temperature,max,11.248
6,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,8.972997023809524
6,2010,battle creek,UBC,USFWS,battle creek,temperature,min,4.35
7,2010,battle creek,UBC,USFWS,battle creek,temperature,max,11.856
7,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,10.51854761904762
7,2010,battle creek,UBC,USFWS,battle creek,temperature,min,9.238
8,2010,battle creek,UBC,USFWS,battle creek,temperature,max,11.734
8,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.686872023809524
8,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.795
9,2010,battle creek,UBC,USFWS,battle creek,temperature,max,10.98
9,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.56975892857143
9,2010,battle creek,UBC,USFWS,battle creek,temperature,min,6.585
10,2010,battle creek,UBC,USFWS,battle creek,temperature,max,11.71
10,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.425107142857142
10,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.167
11,2010,battle creek,UBC,USFWS,battle creek,temperature,max,13.31
11,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,10.236511904761906
11,2010,battle creek,UBC,USFWS,battle creek,temperature,min,6.965
12,2010,battle creek,UBC,USFWS,battle creek,temperature,max,13.14
12,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,11.454761904761908
12,2010,battle creek,UBC,USFWS,battle creek,temperature,min,9.71
13,2010,battle creek,UBC,USFWS,battle creek,temperature,max,12.65
13,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,10.506666666666666
13,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.095
14,2010,battle creek,UBC,USFWS,battle creek,temperature,max,13.353
14,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.982889880952383
14,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.87
15,2010,battle creek,UBC,USFWS,battle creek,temperature,max,12.799
15,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,10.82659226190476
15,2010,battle creek,UBC,USFWS,battle creek,temperature,min,9.262
16,2010,battle creek,UBC,USFWS,battle creek,temperature,max,14.529
16,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,12.21813988095238
16,2010,battle creek,UBC,USFWS,battle creek,temperature,min,9.608
17,2010,battle creek,UBC,USFWS,battle creek,temperature,max,14.768
17,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,11.770988095238096
17,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.695
18,2010,battle creek,UBC,USFWS,battle creek,temperature,max,14.792
18,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,12.104574404761905
18,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.593
19,2010,battle creek,UBC,USFWS,battle creek,temperature,max,15.44
19,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,12.320702380952381
19,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.39
20,2010,battle creek,UBC,USFWS,battle creek,temperature,max,16.08
20,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,13.663958333333332
20,2010,battle creek,UBC,USFWS,battle creek,temperature,min,11.01
21,2010,battle creek,UBC,USFWS,battle creek,temperature,max,13.35
21,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,11.490982142857144
21,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.87
22,2010,battle creek,UBC,USFWS,battle creek,temperature,max,16.23
22,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,14.063809523809523
22,2010,battle creek,UBC,USFWS,battle creek,temperature,min,10.17
23,2010,battle creek,UBC,USFWS,battle creek,temperature,max,16.3
23,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,14.47729166666667
23,2010,battle creek,UBC,USFWS,battle creek,temperature,min,12.87
24,2010,battle creek,UBC,USFWS,battle creek,temperature,max,17.63
24,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,14.992261904761904
24,2010,battle creek,UBC,USFWS,battle creek,temperature,min,11.88
25,2010,battle creek,UBC,USFWS,battle creek,temperature,max,18.49
25,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,15.99172619047619
25,2010,battle creek,UBC,USFWS,battle creek,temperature,min,13.09
26,2010,battle creek,UBC,USFWS,battle creek,temperature,max,19.51
26,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,17.627767857142853
26,2010,battle creek,UBC,USFWS,battle creek,temperature,min,15.49
27,2010,battle creek,UBC,USFWS,battle creek,temperature,max,20.39
27,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,18.047708333333336
27,2010,battle creek,UBC,USFWS,battle creek,temperature,min,15.27
28,2010,battle creek,UBC,USFWS,battle creek,temperature,max,21.13
28,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,19.257648809523808
28,2010,battle creek,UBC,USFWS,battle creek,temperature,min,17.49
29,2010,battle creek,UBC,USFWS,battle creek,temperature,max,21.99
29,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,20.102946428571425
29,2010,battle creek,UBC,USFWS,battle creek,temperature,min,18.03
30,2010,battle creek,UBC,USFWS,battle creek,temperature,max,22.08
30,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,19.884761904761906
30,2010,battle creek,UBC,USFWS,battle creek,temperature,min,17.249
31,2010,battle creek,UBC,USFWS,battle creek,temperature,max,21.008
31,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,18.915875
31,2010,battle creek,UBC,USFWS,battle creek,temperature,min,16.868
32,2010,battle creek,UBC,USFWS,battle creek,temperature,max,21.294
32,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,19.00569345238095
32,2010,battle creek,UBC,USFWS,battle creek,temperature,min,16.582
33,2010,battle creek,UBC,USFWS,battle creek,temperature,max,21.652
33,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,19.04928571428572
33,2010,battle creek,UBC,USFWS,battle creek,temperature,min,16.01
34,2010,battle creek,UBC,USFWS,battle creek,temperature,max,21.342
34,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,18.381827380952384
34,2010,battle creek,UBC,USFWS,battle creek,temperature,min,15.915
35,2010,battle creek,UBC,USFWS,battle creek,temperature,max,20.46
35,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,17.41220238095238
35,2010,battle creek,UBC,USFWS,battle creek,temperature,min,14.936
36,2010,battle creek,UBC,USFWS,battle creek,temperature,max,20.412
36,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,17.03577380952381
36,2010,battle creek,UBC,USFWS,battle creek,temperature,min,14.17
37,2010,battle creek,UBC,USFWS,battle creek,temperature,max,18.224
37,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,16.140565476190478
37,2010,battle creek,UBC,USFWS,battle creek,temperature,min,13.81
38,2010,battle creek,UBC,USFWS,battle creek,temperature,max,17.962
38,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,15.822836309523808
38,2010,battle creek,UBC,USFWS,battle creek,temperature,min,13.834
39,2010,battle creek,UBC,USFWS,battle creek,temperature,max,18.176
39,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,15.94572916666667
39,2010,battle creek,UBC,USFWS,battle creek,temperature,min,13.738
40,2010,battle creek,UBC,USFWS,battle creek,temperature,max,18.2
40,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,15.38998511904762
40,2010,battle creek,UBC,USFWS,battle creek,temperature,min,12.992
41,2010,battle creek,UBC,USFWS,battle creek,temperature,max,16.892
41,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,14.654979166666667
41,2010,battle creek,UBC,USFWS,battle creek,temperature,min,12.968
42,2010,battle creek,UBC,USFWS,battle creek,temperature,max,16.01
42,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,13.908482142857142
42,2010,battle creek,UBC,USFWS,battle creek,temperature,min,12.219
43,2010,battle creek,UBC,USFWS,battle creek,temperature,max,14.05
43,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,11.523288690476193
43,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.941
44,2010,battle creek,UBC,USFWS,battle creek,temperature,max,13.594
44,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,12.025547619047618
44,2010,battle creek,UBC,USFWS,battle creek,temperature,min,10.785
45,2010,battle creek,UBC,USFWS,battle creek,temperature,max,14.098
45,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,10.929020833333334
45,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.245
46,2010,battle creek,UBC,USFWS,battle creek,temperature,max,15.175
46,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,10.288351190476192
46,2010,battle creek,UBC,USFWS,battle creek,temperature,min,8.095
47,2010,battle creek,UBC,USFWS,battle creek,temperature,max,10.173
47,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,8.275333333333332
47,2010,battle creek,UBC,USFWS,battle creek,temperature,min,5.282
48,2010,battle creek,UBC,USFWS,battle creek,temperature,max,9.089
48,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,7.183752976190476
48,2010,battle creek,UBC,USFWS,battle creek,temperature,min,5.205
49,2010,battle creek,UBC,USFWS,battle creek,temperature,max,11.005
49,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.519567738095239
49,2010,battle creek,UBC,USFWS,battle creek,temperature,min,7.97
50,2010,battle creek,UBC,USFWS,battle creek,temperature,max,10.736
50,2010,battle creek,UBC,USFWS,battle creek,temperature,mean,9.102098214285714
50,2010,battle creek,UBC,USFWS,battle creek,temperature,min,5.668
